files_list,image_name,enrolled,identity_name,ethnicity,Age,Identity,UnifiedQualityScore.scalar,HeadPoseYaw.scalar,HeadPosePitch.scalar,HeadPoseRoll.scalar,children_agegroup
African_447/African_447_7.png,African_447_7,enrolled,African_447,African,1,African_447,21.0,99.0,99.0,100.0,1-3
African_448/African_448_1.png,African_448_1,enrolled,African_448,African,7,African_448,22.0,98.0,88.0,100.0,7-9
African_448/African_448_2.png,African_448_2,enrolled,African_448,African,7,African_448,54.0,100.0,99.0,100.0,7-9
African_448/African_448_3.png,African_448_3,enrolled,African_448,African,6,African_448,49.0,98.0,100.0,100.0,4-6
African_451/African_451_1.png,African_451_1,enrolled,African_451,African,15,African_451,20.0,99.0,91.0,100.0,13-15
African_451/African_451_5.png,African_451_5,enrolled,African_451,African,11,African_451,9.0,100.0,82.0,100.0,10-12
African_452/African_452_0.png,African_452_0,enrolled,African_452,African,8,African_452,36.0,99.0,80.0,100.0,7-9
African_452/African_452_10.png,African_452_10,enrolled,African_452,African,5,African_452,35.0,99.0,88.0,100.0,4-6
African_452/African_452_12.png,African_452_12,enrolled,African_452,African,8,African_452,27.0,99.0,67.0,99.0,7-9
African_452/African_452_25.png,African_452_25,enrolled,African_452,African,6,African_452,29.0,99.0,71.0,100.0,4-6
African_452/African_452_5.png,African_452_5,enrolled,African_452,African,13,African_452,36.0,68.0,94.0,97.0,13-15
African_453/African_453_1.png,African_453_1,enrolled,African_453,African,7,African_453,25.0,88.0,95.0,100.0,7-9
African_453/African_453_10.png,African_453_10,enrolled,African_453,African,8,African_453,37.0,97.0,100.0,100.0,7-9
African_453/African_453_14.png,African_453_14,enrolled,African_453,African,8,African_453,43.0,92.0,100.0,100.0,7-9
African_453/African_453_16.png,African_453_16,enrolled,African_453,African,12,African_453,13.0,61.0,97.0,99.0,10-12
African_453/African_453_19.png,African_453_19,enrolled,African_453,African,9,African_453,40.0,87.0,100.0,100.0,7-9
African_453/African_453_2.png,African_453_2,enrolled,African_453,African,7,African_453,24.0,99.0,92.0,100.0,7-9
African_453/African_453_22.png,African_453_22,enrolled,African_453,African,12,African_453,15.0,80.0,69.0,98.0,10-12
African_455/African_455_10.png,African_455_10,enrolled,African_455,African,2,African_455,17.0,96.0,100.0,99.0,1-3
African_455/African_455_22.png,African_455_22,enrolled,African_455,African,5,African_455,13.0,100.0,79.0,100.0,4-6
African_455/African_455_4.png,African_455_4,enrolled,African_455,African,2,African_455,5.0,98.0,82.0,99.0,1-3
African_456/African_456_15.png,African_456_15,enrolled,African_456,African,10,African_456,48.0,99.0,100.0,100.0,10-12
African_458/African_458_12.png,African_458_12,enrolled,African_458,African,4,African_458,15.0,80.0,82.0,98.0,4-6
African_458/African_458_15.png,African_458_15,enrolled,African_458,African,5,African_458,18.0,99.0,100.0,100.0,4-6
African_458/African_458_17.png,African_458_17,enrolled,African_458,African,3,African_458,22.0,100.0,100.0,100.0,1-3
African_458/African_458_4.png,African_458_4,enrolled,African_458,African,4,African_458,9.0,98.0,99.0,100.0,4-6
African_458/African_458_5.png,African_458_5,enrolled,African_458,African,2,African_458,25.0,99.0,90.0,100.0,1-3
African_459/African_459_13.png,African_459_13,enrolled,African_459,African,5,African_459,14.0,100.0,100.0,100.0,4-6
African_459/African_459_14.png,African_459_14,enrolled,African_459,African,3,African_459,31.0,99.0,90.0,100.0,1-3
African_459/African_459_3.png,African_459_3,enrolled,African_459,African,3,African_459,26.0,100.0,100.0,100.0,1-3
African_459/African_459_6.png,African_459_6,enrolled,African_459,African,2,African_459,24.0,99.0,83.0,100.0,1-3
African_46/African_46_0.png,African_46_0,enrolled,African_46,African,6,African_46,14.0,98.0,89.0,100.0,4-6
African_46/African_46_6.png,African_46_6,enrolled,African_46,African,10,African_46,7.0,96.0,97.0,100.0,10-12
African_46/African_46_7.png,African_46_7,enrolled,African_46,African,10,African_46,7.0,97.0,99.0,100.0,10-12
African_460/African_460_0.png,African_460_0,enrolled,African_460,African,5,African_460,19.0,95.0,100.0,100.0,4-6
African_460/African_460_1.png,African_460_1,enrolled,African_460,African,12,African_460,10.0,80.0,84.0,96.0,10-12
African_460/African_460_2.png,African_460_2,enrolled,African_460,African,7,African_460,44.0,99.0,100.0,100.0,7-9
African_462/African_462_34.png,African_462_34,enrolled,African_462,African,8,African_462,37.0,99.0,99.0,100.0,7-9
African_462/African_462_4.png,African_462_4,enrolled,African_462,African,8,African_462,59.0,80.0,99.0,100.0,7-9
African_462/African_462_42.png,African_462_42,enrolled,African_462,African,13,African_462,4.0,52.0,94.0,100.0,13-15
African_462/African_462_47.png,African_462_47,enrolled,African_462,African,6,African_462,78.0,100.0,100.0,98.0,4-6
African_462/African_462_66.png,African_462_66,enrolled,African_462,African,6,African_462,61.0,100.0,99.0,100.0,4-6
African_465/African_465_0.png,African_465_0,enrolled,African_465,African,5,African_465,39.0,99.0,98.0,100.0,4-6
African_465/African_465_16.png,African_465_16,enrolled,African_465,African,4,African_465,53.0,92.0,97.0,100.0,4-6
African_466/African_466_0.png,African_466_0,enrolled,African_466,African,4,African_466,25.0,89.0,94.0,100.0,4-6
African_466/African_466_3.png,African_466_3,enrolled,African_466,African,4,African_466,36.0,90.0,94.0,99.0,4-6
African_466/African_466_4.png,African_466_4,enrolled,African_466,African,2,African_466,38.0,96.0,88.0,100.0,1-3
African_467/African_467_0.png,African_467_0,enrolled,African_467,African,11,African_467,26.0,100.0,92.0,100.0,10-12
African_467/African_467_1.png,African_467_1,enrolled,African_467,African,7,African_467,21.0,97.0,93.0,100.0,7-9
African_467/African_467_2.png,African_467_2,enrolled,African_467,African,9,African_467,30.0,100.0,93.0,99.0,7-9
African_467/African_467_3.png,African_467_3,enrolled,African_467,African,8,African_467,14.0,100.0,92.0,100.0,7-9
African_468/African_468_20.png,African_468_20,enrolled,African_468,African,9,African_468,16.0,100.0,97.0,100.0,7-9
African_468/African_468_22.png,African_468_22,enrolled,African_468,African,8,African_468,13.0,100.0,99.0,100.0,7-9
African_468/African_468_24.png,African_468_24,enrolled,African_468,African,12,African_468,19.0,77.0,100.0,100.0,10-12
African_468/African_468_6.png,African_468_6,enrolled,African_468,African,11,African_468,16.0,93.0,89.0,99.0,10-12
African_469/African_469_0.png,African_469_0,enrolled,African_469,African,11,African_469,39.0,100.0,100.0,100.0,10-12
African_469/African_469_1.png,African_469_1,enrolled,African_469,African,8,African_469,25.0,83.0,91.0,100.0,7-9
African_469/African_469_2.png,African_469_2,enrolled,African_469,African,14,African_469,37.0,100.0,99.0,100.0,13-15
African_471/African_471_10.png,African_471_10,enrolled,African_471,African,7,African_471,83.0,100.0,99.0,100.0,7-9
African_471/African_471_19.png,African_471_19,enrolled,African_471,African,6,African_471,66.0,100.0,100.0,100.0,4-6
African_471/African_471_38.png,African_471_38,enrolled,African_471,African,8,African_471,48.0,100.0,95.0,100.0,7-9
African_472/African_472_4.png,African_472_4,enrolled,African_472,African,3,African_472,37.0,100.0,91.0,100.0,1-3
African_472/African_472_9.png,African_472_9,enrolled,African_472,African,4,African_472,15.0,93.0,93.0,100.0,4-6
African_473/African_473_0.png,African_473_0,enrolled,African_473,African,1,African_473,4.0,79.0,98.0,100.0,1-3
African_473/African_473_10.png,African_473_10,enrolled,African_473,African,2,African_473,5.0,86.0,91.0,100.0,1-3
African_474/African_474_1.png,African_474_1,enrolled,African_474,African,7,African_474,46.0,100.0,98.0,100.0,7-9
African_474/African_474_10.png,African_474_10,enrolled,African_474,African,12,African_474,33.0,98.0,99.0,99.0,10-12
African_474/African_474_11.png,African_474_11,enrolled,African_474,African,9,African_474,38.0,100.0,100.0,100.0,7-9
African_474/African_474_2.png,African_474_2,enrolled,African_474,African,15,African_474,17.0,43.0,99.0,100.0,13-15
African_474/African_474_4.png,African_474_4,enrolled,African_474,African,9,African_474,42.0,97.0,99.0,100.0,7-9
African_475/African_475_11.png,African_475_11,enrolled,African_475,African,8,African_475,16.0,34.0,100.0,100.0,7-9
African_475/African_475_15.png,African_475_15,enrolled,African_475,African,7,African_475,21.0,73.0,92.0,96.0,7-9
African_475/African_475_16.png,African_475_16,enrolled,African_475,African,4,African_475,21.0,100.0,94.0,100.0,4-6
African_475/African_475_21.png,African_475_21,enrolled,African_475,African,5,African_475,24.0,98.0,100.0,100.0,4-6
African_475/African_475_3.png,African_475_3,enrolled,African_475,African,5,African_475,17.0,100.0,96.0,100.0,4-6
African_475/African_475_4.png,African_475_4,enrolled,African_475,African,7,African_475,17.0,99.0,86.0,100.0,7-9
African_475/African_475_5.png,African_475_5,enrolled,African_475,African,4,African_475,31.0,94.0,99.0,100.0,4-6
African_475/African_475_8.png,African_475_8,enrolled,African_475,African,7,African_475,8.0,99.0,98.0,100.0,7-9
African_476/African_476_11.png,African_476_11,enrolled,African_476,African,1,African_476,3.0,81.0,100.0,100.0,1-3
African_476/African_476_39.png,African_476_39,enrolled,African_476,African,2,African_476,3.0,57.0,99.0,99.0,1-3
African_480/African_480_0.png,African_480_0,enrolled,African_480,African,4,African_480,33.0,86.0,85.0,100.0,4-6
African_480/African_480_38.png,African_480_38,enrolled,African_480,African,3,African_480,15.0,98.0,100.0,100.0,1-3
African_480/African_480_6.png,African_480_6,enrolled,African_480,African,2,African_480,24.0,90.0,100.0,100.0,1-3
African_480/African_480_61.png,African_480_61,enrolled,African_480,African,4,African_480,36.0,100.0,91.0,100.0,4-6
African_480/African_480_77.png,African_480_77,enrolled,African_480,African,2,African_480,43.0,100.0,99.0,100.0,1-3
African_482/African_482_2.png,African_482_2,enrolled,African_482,African,8,African_482,42.0,90.0,98.0,100.0,7-9
African_482/African_482_6.png,African_482_6,enrolled,African_482,African,9,African_482,54.0,100.0,100.0,100.0,7-9
African_482/African_482_8.png,African_482_8,enrolled,African_482,African,6,African_482,42.0,100.0,94.0,100.0,4-6
African_483/African_483_1.png,African_483_1,enrolled,African_483,African,12,African_483,68.0,100.0,100.0,100.0,10-12
African_483/African_483_6.png,African_483_6,enrolled,African_483,African,13,African_483,21.0,95.0,72.0,100.0,13-15
African_483/African_483_7.png,African_483_7,enrolled,African_483,African,9,African_483,49.0,99.0,96.0,100.0,7-9
African_483/African_483_8.png,African_483_8,enrolled,African_483,African,10,African_483,44.0,90.0,99.0,100.0,10-12
African_484/African_484_14.png,African_484_14,enrolled,African_484,African,4,African_484,44.0,87.0,100.0,100.0,4-6
African_484/African_484_23.png,African_484_23,enrolled,African_484,African,4,African_484,41.0,100.0,99.0,100.0,4-6
African_484/African_484_33.png,African_484_33,enrolled,African_484,African,4,African_484,55.0,100.0,100.0,100.0,4-6
African_484/African_484_34.png,African_484_34,enrolled,African_484,African,6,African_484,34.0,91.0,85.0,100.0,4-6
African_484/African_484_35.png,African_484_35,enrolled,African_484,African,4,African_484,34.0,97.0,99.0,100.0,4-6
African_484/African_484_6.png,African_484_6,enrolled,African_484,African,5,African_484,7.0,85.0,96.0,100.0,4-6
African_484/African_484_9.png,African_484_9,enrolled,African_484,African,5,African_484,39.0,94.0,95.0,100.0,4-6
African_485/African_485_12.png,African_485_12,enrolled,African_485,African,4,African_485,31.0,89.0,100.0,100.0,4-6
African_485/African_485_13.png,African_485_13,enrolled,African_485,African,3,African_485,41.0,95.0,100.0,100.0,1-3
African_485/African_485_3.png,African_485_3,enrolled,African_485,African,8,African_485,25.0,74.0,99.0,100.0,7-9
African_485/African_485_5.png,African_485_5,enrolled,African_485,African,5,African_485,35.0,98.0,99.0,100.0,4-6
African_485/African_485_9.png,African_485_9,enrolled,African_485,African,7,African_485,4.0,97.0,100.0,100.0,7-9
African_486/African_486_0.png,African_486_0,enrolled,African_486,African,12,African_486,20.0,99.0,99.0,100.0,10-12
African_486/African_486_1.png,African_486_1,enrolled,African_486,African,14,African_486,17.0,100.0,100.0,100.0,13-15
African_488/African_488_0.png,African_488_0,enrolled,African_488,African,6,African_488,34.0,98.0,100.0,100.0,4-6
African_488/African_488_1.png,African_488_1,enrolled,African_488,African,6,African_488,49.0,100.0,99.0,99.0,4-6
African_49/African_49_145.png,African_49_145,enrolled,African_49,African,4,African_49,22.0,86.0,99.0,100.0,4-6
African_49/African_49_164.png,African_49_164,enrolled,African_49,African,7,African_49,71.0,100.0,99.0,100.0,7-9
African_49/African_49_55.png,African_49_55,enrolled,African_49,African,6,African_49,22.0,96.0,94.0,100.0,4-6
African_491/African_491_0.png,African_491_0,enrolled,African_491,African,5,African_491,37.0,98.0,93.0,100.0,4-6
African_491/African_491_1.png,African_491_1,enrolled,African_491,African,4,African_491,22.0,100.0,94.0,100.0,4-6
African_492/African_492_0.png,African_492_0,enrolled,African_492,African,5,African_492,26.0,97.0,96.0,100.0,4-6
African_492/African_492_3.png,African_492_3,enrolled,African_492,African,6,African_492,48.0,95.0,98.0,100.0,4-6
African_492/African_492_5.png,African_492_5,enrolled,African_492,African,4,African_492,25.0,91.0,98.0,100.0,4-6
African_493/African_493_1.png,African_493_1,enrolled,African_493,African,15,African_493,19.0,74.0,100.0,99.0,13-15
African_495/African_495_0.png,African_495_0,enrolled,African_495,African,10,African_495,51.0,95.0,84.0,100.0,10-12
African_495/African_495_2.png,African_495_2,enrolled,African_495,African,8,African_495,41.0,99.0,100.0,100.0,7-9
African_495/African_495_5.png,African_495_5,enrolled,African_495,African,8,African_495,54.0,100.0,94.0,100.0,7-9
African_496/African_496_0.png,African_496_0,enrolled,African_496,African,3,African_496,14.0,98.0,90.0,100.0,1-3
African_496/African_496_1.png,African_496_1,enrolled,African_496,African,2,African_496,29.0,92.0,100.0,100.0,1-3
African_498/African_498_3.png,African_498_3,enrolled,African_498,African,13,African_498,15.0,95.0,99.0,100.0,13-15
African_498/African_498_4.png,African_498_4,enrolled,African_498,African,12,African_498,14.0,63.0,100.0,100.0,10-12
African_499/African_499_2.png,African_499_2,enrolled,African_499,African,9,African_499,64.0,84.0,100.0,100.0,7-9
African_499/African_499_32.png,African_499_32,enrolled,African_499,African,10,African_499,49.0,83.0,100.0,100.0,10-12
African_499/African_499_34.png,African_499_34,enrolled,African_499,African,12,African_499,11.0,95.0,98.0,99.0,10-12
African_50/African_50_0.png,African_50_0,enrolled,African_50,African,6,African_50,24.0,100.0,99.0,100.0,4-6
African_50/African_50_1.png,African_50_1,enrolled,African_50,African,6,African_50,22.0,98.0,99.0,100.0,4-6
African_501/African_501_1.png,African_501_1,enrolled,African_501,African,11,African_501,24.0,98.0,100.0,100.0,10-12
African_502/African_502_60.png,African_502_60,enrolled,African_502,African,6,African_502,50.0,99.0,96.0,100.0,4-6
African_502/African_502_65.png,African_502_65,enrolled,African_502,African,8,African_502,61.0,99.0,97.0,100.0,7-9
African_502/African_502_73.png,African_502_73,enrolled,African_502,African,7,African_502,23.0,93.0,100.0,100.0,7-9
African_503/African_503_33.png,African_503_33,enrolled,African_503,African,3,African_503,36.0,95.0,99.0,100.0,1-3
African_503/African_503_59.png,African_503_59,enrolled,African_503,African,6,African_503,11.0,94.0,57.0,99.0,4-6
African_503/African_503_79.png,African_503_79,enrolled,African_503,African,8,African_503,19.0,99.0,90.0,100.0,7-9
African_503/African_503_80.png,African_503_80,enrolled,African_503,African,3,African_503,24.0,74.0,100.0,100.0,1-3
African_503/African_503_84.png,African_503_84,enrolled,African_503,African,3,African_503,11.0,87.0,94.0,100.0,1-3
African_504/African_504_3.png,African_504_3,enrolled,African_504,African,10,African_504,21.0,92.0,99.0,100.0,10-12
African_504/African_504_5.png,African_504_5,enrolled,African_504,African,13,African_504,8.0,60.0,96.0,98.0,13-15
African_506/African_506_0.png,African_506_0,enrolled,African_506,African,4,African_506,23.0,100.0,95.0,100.0,4-6
African_506/African_506_1.png,African_506_1,enrolled,African_506,African,3,African_506,18.0,100.0,94.0,100.0,1-3
African_507/African_507_0.png,African_507_0,enrolled,African_507,African,12,African_507,12.0,92.0,77.0,100.0,10-12
African_507/African_507_2.png,African_507_2,enrolled,African_507,African,9,African_507,9.0,100.0,76.0,100.0,7-9
