files_list,image_name,enrolled,identity_name,ethnicity,Age,Identity,UnifiedQualityScore.scalar,HeadPoseYaw.scalar,HeadPosePitch.scalar,HeadPoseRoll.scalar
African_m.0qft6yv/m.0qft6yv_0003.jpg,m.0qft6yv_0003,enrolled,m.0qft6yv,African,13,m.0qft6yv,,,,
Asian_0/Asian_0_18.png,Asian_0_18,enrolled,Asian_0,Asian, 8,Asian_0,41.0,97.0,95.0,100.0
Asian_0/Asian_0_37.png,Asian_0_37,enrolled,Asian_0,Asian, 10,Asian_0,16.0,100.0,99.0,99.0
Asian_0/Asian_0_41.png,Asian_0_41,enrolled,Asian_0,Asian, 10,Asian_0,18.0,96.0,93.0,100.0
Asian_0/Asian_0_47.png,Asian_0_47,enrolled,Asian_0,Asian, 7,Asian_0,19.0,99.0,99.0,100.0
Asian_0/Asian_0_65.png,Asian_0_65,enrolled,Asian_0,Asian, 7,Asian_0,37.0,97.0,99.0,100.0
Asian_0/Asian_0_75.png,Asian_0_75,enrolled,Asian_0,Asian, 6,Asian_0,48.0,84.0,99.0,100.0
Asian_1/Asian_1_30.png,Asian_1_30,enrolled,Asian_1,Asian, 8,Asian_1,21.0,100.0,93.0,100.0
Asian_1/Asian_1_33.png,Asian_1_33,enrolled,Asian_1,Asian, 4,Asian_1,16.0,98.0,84.0,100.0
Asian_1/Asian_1_35.png,Asian_1_35,enrolled,Asian_1,Asian, 8,Asian_1,38.0,68.0,91.0,99.0
Asian_1/Asian_1_45.png,Asian_1_45,enrolled,Asian_1,Asian, 8,Asian_1,25.0,98.0,99.0,100.0
Asian_1/Asian_1_85.png,Asian_1_85,enrolled,Asian_1,Asian, 9,Asian_1,10.0,78.0,80.0,99.0
Asian_1/Asian_1_93.png,Asian_1_93,enrolled,Asian_1,Asian, 4,Asian_1,32.0,94.0,96.0,100.0
Asian_10/Asian_10_3.png,Asian_10_3,enrolled,Asian_10,Asian, 24,Asian_10,19.0,87.0,88.0,100.0
Asian_10/Asian_10_5.png,Asian_10_5,enrolled,Asian_10,Asian, 19,Asian_10,13.0,96.0,91.0,100.0
Asian_10/Asian_10_9.png,Asian_10_9,enrolled,Asian_10,Asian, 28,Asian_10,5.0,52.0,100.0,100.0
Asian_100/Asian_100_0.png,Asian_100_0,enrolled,Asian_100,Asian, 3,Asian_100,33.0,90.0,99.0,100.0
Asian_100/Asian_100_1.png,Asian_100_1,enrolled,Asian_100,Asian, 1,Asian_100,35.0,97.0,100.0,100.0
Asian_100/Asian_100_4.png,Asian_100_4,enrolled,Asian_100,Asian, 2,Asian_100,44.0,99.0,100.0,100.0
Asian_100/Asian_100_5.png,Asian_100_5,enrolled,Asian_100,Asian, 3,Asian_100,37.0,90.0,98.0,99.0
Asian_101/Asian_101_21.png,Asian_101_21,enrolled,Asian_101,Asian, 9,Asian_101,17.0,64.0,100.0,100.0
Asian_101/Asian_101_30.png,Asian_101_30,enrolled,Asian_101,Asian, 8,Asian_101,28.0,95.0,97.0,100.0
Asian_101/Asian_101_38.png,Asian_101_38,enrolled,Asian_101,Asian, 7,Asian_101,25.0,100.0,100.0,100.0
Asian_101/Asian_101_48.png,Asian_101_48,enrolled,Asian_101,Asian, 6,Asian_101,28.0,91.0,100.0,100.0
Asian_101/Asian_101_58.png,Asian_101_58,enrolled,Asian_101,Asian, 7,Asian_101,37.0,94.0,99.0,100.0
Asian_101/Asian_101_66.png,Asian_101_66,enrolled,Asian_101,Asian, 7,Asian_101,18.0,98.0,100.0,100.0
Asian_101/Asian_101_72.png,Asian_101_72,enrolled,Asian_101,Asian, 8,Asian_101,21.0,99.0,100.0,100.0
Asian_102/Asian_102_0.png,Asian_102_0,enrolled,Asian_102,Asian, 5,Asian_102,49.0,96.0,100.0,100.0
Asian_102/Asian_102_15.png,Asian_102_15,enrolled,Asian_102,Asian, 5,Asian_102,57.0,99.0,100.0,100.0
Asian_102/Asian_102_20.png,Asian_102_20,enrolled,Asian_102,Asian, 6,Asian_102,39.0,85.0,99.0,100.0
Asian_102/Asian_102_3.png,Asian_102_3,enrolled,Asian_102,Asian, 2,Asian_102,38.0,92.0,97.0,100.0
Asian_102/Asian_102_6.png,Asian_102_6,enrolled,Asian_102,Asian, 3,Asian_102,45.0,100.0,98.0,100.0
Asian_102/Asian_102_7.png,Asian_102_7,enrolled,Asian_102,Asian, 5,Asian_102,73.0,94.0,100.0,100.0
Asian_103/Asian_103_0.png,Asian_103_0,enrolled,Asian_103,Asian, 34,Asian_103,38.0,69.0,93.0,100.0
Asian_103/Asian_103_14.png,Asian_103_14,enrolled,Asian_103,Asian, 35,Asian_103,59.0,97.0,95.0,100.0
Asian_103/Asian_103_2.png,Asian_103_2,enrolled,Asian_103,Asian, 33,Asian_103,57.0,85.0,95.0,99.0
Asian_103/Asian_103_6.png,Asian_103_6,enrolled,Asian_103,Asian, 31,Asian_103,11.0,99.0,76.0,99.0
Asian_103/Asian_103_8.png,Asian_103_8,enrolled,Asian_103,Asian, 38,Asian_103,2.0,92.0,90.0,99.0
Asian_104/Asian_104_13.png,Asian_104_13,enrolled,Asian_104,Asian, 5,Asian_104,19.0,92.0,100.0,100.0
Asian_104/Asian_104_27.png,Asian_104_27,enrolled,Asian_104,Asian, 10,Asian_104,25.0,100.0,100.0,100.0
Asian_104/Asian_104_54.png,Asian_104_54,enrolled,Asian_104,Asian, 11,Asian_104,27.0,96.0,99.0,100.0
Asian_104/Asian_104_68.png,Asian_104_68,enrolled,Asian_104,Asian, 9,Asian_104,29.0,99.0,100.0,100.0
Asian_104/Asian_104_69.png,Asian_104_69,enrolled,Asian_104,Asian, 10,Asian_104,15.0,98.0,94.0,100.0
Asian_106/Asian_106_0.png,Asian_106_0,enrolled,Asian_106,Asian, 16,Asian_106,54.0,99.0,98.0,100.0
Asian_106/Asian_106_2.png,Asian_106_2,enrolled,Asian_106,Asian, 16,Asian_106,31.0,99.0,100.0,100.0
Asian_106/Asian_106_5.png,Asian_106_5,enrolled,Asian_106,Asian, 18,Asian_106,20.0,95.0,76.0,100.0
Asian_106/Asian_106_6.png,Asian_106_6,enrolled,Asian_106,Asian, 18,Asian_106,41.0,99.0,100.0,100.0
Asian_107/Asian_107_0.png,Asian_107_0,enrolled,Asian_107,Asian, 4,Asian_107,52.0,99.0,99.0,100.0
Asian_107/Asian_107_3.png,Asian_107_3,enrolled,Asian_107,Asian, 4,Asian_107,36.0,98.0,100.0,100.0
Asian_107/Asian_107_5.png,Asian_107_5,enrolled,Asian_107,Asian, 5,Asian_107,30.0,98.0,99.0,100.0
Asian_107/Asian_107_6.png,Asian_107_6,enrolled,Asian_107,Asian, 4,Asian_107,26.0,98.0,99.0,100.0
Asian_108/Asian_108_33.png,Asian_108_33,enrolled,Asian_108,Asian, 20,Asian_108,18.0,90.0,89.0,99.0
Asian_108/Asian_108_5.png,Asian_108_5,enrolled,Asian_108,Asian, 7,Asian_108,44.0,84.0,100.0,100.0
Asian_109/Asian_109_11.png,Asian_109_11,enrolled,Asian_109,Asian, 1,Asian_109,14.0,79.0,100.0,100.0
Asian_109/Asian_109_2.png,Asian_109_2,enrolled,Asian_109,Asian, 5,Asian_109,7.0,56.0,83.0,100.0
Asian_109/Asian_109_4.png,Asian_109_4,enrolled,Asian_109,Asian, 2,Asian_109,23.0,96.0,100.0,100.0
Asian_11/Asian_11_14.png,Asian_11_14,enrolled,Asian_11,Asian, 1,Asian_11,10.0,95.0,98.0,100.0
Asian_11/Asian_11_28.png,Asian_11_28,enrolled,Asian_11,Asian, 2,Asian_11,19.0,94.0,99.0,100.0
Asian_11/Asian_11_34.png,Asian_11_34,enrolled,Asian_11,Asian, 2,Asian_11,13.0,99.0,100.0,100.0
Asian_11/Asian_11_44.png,Asian_11_44,enrolled,Asian_11,Asian, 2,Asian_11,8.0,100.0,100.0,100.0
Asian_11/Asian_11_46.png,Asian_11_46,enrolled,Asian_11,Asian, 1,Asian_11,15.0,92.0,99.0,100.0
Asian_11/Asian_11_7.png,Asian_11_7,enrolled,Asian_11,Asian, 3,Asian_11,10.0,74.0,72.0,98.0
Asian_11/Asian_11_88.png,Asian_11_88,enrolled,Asian_11,Asian, 2,Asian_11,11.0,98.0,97.0,100.0
Asian_11/Asian_11_90.png,Asian_11_90,enrolled,Asian_11,Asian, 4,Asian_11,12.0,100.0,100.0,100.0
Asian_110/Asian_110_0.png,Asian_110_0,enrolled,Asian_110,Asian, 2,Asian_110,16.0,100.0,98.0,100.0
Asian_110/Asian_110_1.png,Asian_110_1,enrolled,Asian_110,Asian, 2,Asian_110,16.0,100.0,99.0,100.0
Asian_110/Asian_110_15.png,Asian_110_15,enrolled,Asian_110,Asian, 6,Asian_110,7.0,92.0,99.0,100.0
Asian_110/Asian_110_42.png,Asian_110_42,enrolled,Asian_110,Asian, 0,Asian_110,17.0,100.0,99.0,100.0
Asian_110/Asian_110_6.png,Asian_110_6,enrolled,Asian_110,Asian, 4,Asian_110,28.0,100.0,98.0,100.0
Asian_111/Asian_111_12.png,Asian_111_12,enrolled,Asian_111,Asian, 2,Asian_111,30.0,93.0,100.0,100.0
Asian_111/Asian_111_18.png,Asian_111_18,enrolled,Asian_111,Asian, 1,Asian_111,34.0,99.0,89.0,100.0
Asian_111/Asian_111_19.png,Asian_111_19,enrolled,Asian_111,Asian, 1,Asian_111,14.0,95.0,100.0,100.0
Asian_112/Asian_112_0.png,Asian_112_0,enrolled,Asian_112,Asian, 5,Asian_112,23.0,95.0,99.0,100.0
Asian_112/Asian_112_2.png,Asian_112_2,enrolled,Asian_112,Asian, 7,Asian_112,12.0,98.0,92.0,100.0
Asian_113/Asian_113_18.png,Asian_113_18,enrolled,Asian_113,Asian, 0,Asian_113,29.0,100.0,100.0,100.0
Asian_113/Asian_113_19.png,Asian_113_19,enrolled,Asian_113,Asian, 3,Asian_113,13.0,100.0,100.0,100.0
Asian_114/Asian_114_12.png,Asian_114_12,enrolled,Asian_114,Asian, 20,Asian_114,8.0,20.0,92.0,91.0
Asian_114/Asian_114_2.png,Asian_114_2,enrolled,Asian_114,Asian, 8,Asian_114,56.0,93.0,100.0,100.0
Asian_114/Asian_114_9.png,Asian_114_9,enrolled,Asian_114,Asian, 9,Asian_114,68.0,100.0,95.0,100.0
Asian_115/Asian_115_0.png,Asian_115_0,enrolled,Asian_115,Asian, 3,Asian_115,17.0,100.0,100.0,100.0
Asian_115/Asian_115_2.png,Asian_115_2,enrolled,Asian_115,Asian, 3,Asian_115,26.0,100.0,100.0,100.0
Asian_116/Asian_116_2.png,Asian_116_2,enrolled,Asian_116,Asian, 5,Asian_116,22.0,100.0,100.0,100.0
Asian_116/Asian_116_3.png,Asian_116_3,enrolled,Asian_116,Asian, 4,Asian_116,20.0,99.0,100.0,100.0
Asian_116/Asian_116_30.png,Asian_116_30,enrolled,Asian_116,Asian, 20,Asian_116,11.0,98.0,95.0,100.0
Asian_116/Asian_116_67.png,Asian_116_67,enrolled,Asian_116,Asian, 6,Asian_116,23.0,99.0,99.0,100.0
Asian_117/Asian_117_11.png,Asian_117_11,enrolled,Asian_117,Asian, 4,Asian_117,12.0,73.0,99.0,100.0
Asian_117/Asian_117_17.png,Asian_117_17,enrolled,Asian_117,Asian, 4,Asian_117,13.0,98.0,95.0,100.0
Asian_117/Asian_117_35.png,Asian_117_35,enrolled,Asian_117,Asian, 18,Asian_117,3.0,39.0,77.0,92.0
Asian_117/Asian_117_7.png,Asian_117_7,enrolled,Asian_117,Asian, 4,Asian_117,24.0,93.0,100.0,100.0
Asian_118/Asian_118_2.png,Asian_118_2,enrolled,Asian_118,Asian, 4,Asian_118,39.0,78.0,83.0,98.0
Asian_118/Asian_118_3.png,Asian_118_3,enrolled,Asian_118,Asian, 4,Asian_118,22.0,98.0,100.0,100.0
Asian_118/Asian_118_4.png,Asian_118_4,enrolled,Asian_118,Asian, 5,Asian_118,18.0,81.0,99.0,100.0
Asian_119/Asian_119_18.png,Asian_119_18,enrolled,Asian_119,Asian, 3,Asian_119,43.0,99.0,100.0,100.0
Asian_119/Asian_119_25.png,Asian_119_25,enrolled,Asian_119,Asian, 2,Asian_119,20.0,100.0,91.0,100.0
Asian_119/Asian_119_28.png,Asian_119_28,enrolled,Asian_119,Asian, 4,Asian_119,13.0,99.0,98.0,100.0
Asian_119/Asian_119_39.png,Asian_119_39,enrolled,Asian_119,Asian, 6,Asian_119,29.0,91.0,91.0,100.0
Asian_119/Asian_119_45.png,Asian_119_45,enrolled,Asian_119,Asian, 5,Asian_119,23.0,83.0,100.0,100.0
Asian_12/Asian_12_1.png,Asian_12_1,enrolled,Asian_12,Asian, 9,Asian_12,35.0,100.0,98.0,100.0
Asian_12/Asian_12_2.png,Asian_12_2,enrolled,Asian_12,Asian, 11,Asian_12,31.0,96.0,100.0,100.0
Asian_12/Asian_12_3.png,Asian_12_3,enrolled,Asian_12,Asian, 10,Asian_12,43.0,100.0,99.0,100.0
Asian_120/Asian_120_0.png,Asian_120_0,enrolled,Asian_120,Asian, 2,Asian_120,24.0,100.0,99.0,99.0
Asian_120/Asian_120_2.png,Asian_120_2,enrolled,Asian_120,Asian, 2,Asian_120,16.0,70.0,100.0,99.0
Asian_121/Asian_121_2.png,Asian_121_2,enrolled,Asian_121,Asian, 3,Asian_121,26.0,98.0,99.0,100.0
Asian_121/Asian_121_3.png,Asian_121_3,enrolled,Asian_121,Asian, 3,Asian_121,21.0,100.0,100.0,100.0
Asian_121/Asian_121_7.png,Asian_121_7,enrolled,Asian_121,Asian, 3,Asian_121,38.0,100.0,99.0,100.0
Asian_121/Asian_121_8.png,Asian_121_8,enrolled,Asian_121,Asian, 2,Asian_121,38.0,100.0,100.0,100.0
Asian_122/Asian_122_11.png,Asian_122_11,enrolled,Asian_122,Asian, 2,Asian_122,28.0,97.0,76.0,98.0
Asian_122/Asian_122_24.png,Asian_122_24,enrolled,Asian_122,Asian, 4,Asian_122,37.0,92.0,95.0,100.0
Asian_122/Asian_122_51.png,Asian_122_51,enrolled,Asian_122,Asian, 3,Asian_122,31.0,96.0,95.0,100.0
Asian_122/Asian_122_58.png,Asian_122_58,enrolled,Asian_122,Asian, 2,Asian_122,25.0,96.0,98.0,100.0
Asian_122/Asian_122_81.png,Asian_122_81,enrolled,Asian_122,Asian, 12,Asian_122,8.0,81.0,99.0,100.0
Asian_124/Asian_124_1.png,Asian_124_1,enrolled,Asian_124,Asian, 2,Asian_124,20.0,100.0,98.0,100.0
Asian_124/Asian_124_14.png,Asian_124_14,enrolled,Asian_124,Asian, 4,Asian_124,24.0,96.0,98.0,100.0
Asian_124/Asian_124_4.png,Asian_124_4,enrolled,Asian_124,Asian, 3,Asian_124,28.0,92.0,100.0,100.0
Asian_124/Asian_124_7.png,Asian_124_7,enrolled,Asian_124,Asian, 3,Asian_124,39.0,84.0,97.0,100.0
Asian_125/Asian_125_2.png,Asian_125_2,enrolled,Asian_125,Asian, 3,Asian_125,64.0,96.0,99.0,100.0
Asian_125/Asian_125_3.png,Asian_125_3,enrolled,Asian_125,Asian, 3,Asian_125,29.0,98.0,98.0,100.0
Asian_125/Asian_125_6.png,Asian_125_6,enrolled,Asian_125,Asian, 2,Asian_125,52.0,100.0,99.0,100.0
Asian_126/Asian_126_14.png,Asian_126_14,enrolled,Asian_126,Asian, 7,Asian_126,14.0,93.0,91.0,99.0
Asian_126/Asian_126_3.png,Asian_126_3,enrolled,Asian_126,Asian, 6,Asian_126,36.0,99.0,100.0,100.0
Asian_126/Asian_126_6.png,Asian_126_6,enrolled,Asian_126,Asian, 7,Asian_126,17.0,98.0,100.0,100.0
Asian_127/Asian_127_0.png,Asian_127_0,enrolled,Asian_127,Asian, 19,Asian_127,62.0,99.0,100.0,100.0
Asian_127/Asian_127_18.png,Asian_127_18,enrolled,Asian_127,Asian, 21,Asian_127,66.0,96.0,100.0,100.0
Asian_127/Asian_127_37.png,Asian_127_37,enrolled,Asian_127,Asian, 24,Asian_127,62.0,73.0,97.0,100.0
Asian_129/Asian_129_12.png,Asian_129_12,enrolled,Asian_129,Asian, 11,Asian_129,10.0,74.0,80.0,95.0
Asian_129/Asian_129_19.png,Asian_129_19,enrolled,Asian_129,Asian, 2,Asian_129,20.0,99.0,100.0,100.0
Asian_129/Asian_129_20.png,Asian_129_20,enrolled,Asian_129,Asian, 4,Asian_129,21.0,92.0,98.0,100.0
Asian_129/Asian_129_28.png,Asian_129_28,enrolled,Asian_129,Asian, 5,Asian_129,33.0,100.0,99.0,100.0
Asian_129/Asian_129_31.png,Asian_129_31,enrolled,Asian_129,Asian, 3,Asian_129,42.0,92.0,98.0,99.0
Asian_129/Asian_129_4.png,Asian_129_4,enrolled,Asian_129,Asian, 2,Asian_129,11.0,97.0,91.0,100.0
Asian_129/Asian_129_6.png,Asian_129_6,enrolled,Asian_129,Asian, 2,Asian_129,16.0,100.0,100.0,100.0
Asian_13/Asian_13_1.png,Asian_13_1,enrolled,Asian_13,Asian, 4,Asian_13,51.0,94.0,98.0,100.0
Asian_13/Asian_13_2.png,Asian_13_2,enrolled,Asian_13,Asian, 6,Asian_13,43.0,82.0,91.0,99.0
Asian_13/Asian_13_9.png,Asian_13_9,enrolled,Asian_13,Asian, 3,Asian_13,27.0,100.0,97.0,100.0
Asian_130/Asian_130_1.png,Asian_130_1,enrolled,Asian_130,Asian, 1,Asian_130,12.0,73.0,100.0,100.0
Asian_130/Asian_130_26.png,Asian_130_26,enrolled,Asian_130,Asian, 8,Asian_130,12.0,100.0,100.0,100.0
Asian_130/Asian_130_27.png,Asian_130_27,enrolled,Asian_130,Asian, 7,Asian_130,12.0,99.0,98.0,100.0
Asian_130/Asian_130_33.png,Asian_130_33,enrolled,Asian_130,Asian, 6,Asian_130,16.0,98.0,98.0,100.0
Asian_130/Asian_130_7.png,Asian_130_7,enrolled,Asian_130,Asian, 6,Asian_130,8.0,88.0,100.0,100.0
Asian_130/Asian_130_9.png,Asian_130_9,enrolled,Asian_130,Asian, 13,Asian_130,3.0,78.0,72.0,100.0
Asian_132/Asian_132_1.png,Asian_132_1,enrolled,Asian_132,Asian, 11,Asian_132,12.0,96.0,88.0,100.0
Asian_132/Asian_132_47.png,Asian_132_47,enrolled,Asian_132,Asian, 11,Asian_132,30.0,100.0,99.0,100.0
Asian_132/Asian_132_52.png,Asian_132_52,enrolled,Asian_132,Asian, 9,Asian_132,16.0,100.0,99.0,100.0
Asian_132/Asian_132_53.png,Asian_132_53,enrolled,Asian_132,Asian, 8,Asian_132,13.0,94.0,99.0,100.0
Asian_133/Asian_133_0.png,Asian_133_0,enrolled,Asian_133,Asian, 10,Asian_133,17.0,87.0,99.0,100.0
Asian_133/Asian_133_1.png,Asian_133_1,enrolled,Asian_133,Asian, 4,Asian_133,20.0,99.0,99.0,100.0
Asian_133/Asian_133_15.png,Asian_133_15,enrolled,Asian_133,Asian, 9,Asian_133,50.0,95.0,100.0,100.0
Asian_133/Asian_133_18.png,Asian_133_18,enrolled,Asian_133,Asian, 10,Asian_133,41.0,88.0,100.0,100.0
Asian_133/Asian_133_2.png,Asian_133_2,enrolled,Asian_133,Asian, 8,Asian_133,19.0,96.0,100.0,100.0
Asian_133/Asian_133_22.png,Asian_133_22,enrolled,Asian_133,Asian, 8,Asian_133,66.0,100.0,98.0,100.0
Asian_134/Asian_134_49.png,Asian_134_49,enrolled,Asian_134,Asian, 8,Asian_134,9.0,93.0,100.0,100.0
Asian_134/Asian_134_50.png,Asian_134_50,enrolled,Asian_134,Asian, 7,Asian_134,12.0,98.0,99.0,100.0
Asian_134/Asian_134_84.png,Asian_134_84,enrolled,Asian_134,Asian, 9,Asian_134,11.0,100.0,95.0,100.0
Asian_134/Asian_134_90.png,Asian_134_90,enrolled,Asian_134,Asian, 16,Asian_134,7.0,99.0,97.0,100.0
Asian_135/Asian_135_1.png,Asian_135_1,enrolled,Asian_135,Asian, 33,Asian_135,26.0,99.0,98.0,100.0
Asian_135/Asian_135_11.png,Asian_135_11,enrolled,Asian_135,Asian, 25,Asian_135,71.0,97.0,99.0,100.0
Asian_135/Asian_135_15.png,Asian_135_15,enrolled,Asian_135,Asian, 26,Asian_135,72.0,98.0,99.0,100.0
Asian_135/Asian_135_4.png,Asian_135_4,enrolled,Asian_135,Asian, 30,Asian_135,26.0,81.0,99.0,100.0
Asian_136/Asian_136_1.png,Asian_136_1,enrolled,Asian_136,Asian, 27,Asian_136,24.0,87.0,79.0,100.0
Asian_136/Asian_136_4.png,Asian_136_4,enrolled,Asian_136,Asian, 26,Asian_136,61.0,100.0,98.0,100.0
Asian_136/Asian_136_7.png,Asian_136_7,enrolled,Asian_136,Asian, 34,Asian_136,17.0,63.0,100.0,100.0
Asian_137/Asian_137_3.png,Asian_137_3,enrolled,Asian_137,Asian, 14,Asian_137,16.0,74.0,100.0,100.0
Asian_137/Asian_137_6.png,Asian_137_6,enrolled,Asian_137,Asian, 13,Asian_137,23.0,94.0,99.0,100.0
Asian_137/Asian_137_8.png,Asian_137_8,enrolled,Asian_137,Asian, 11,Asian_137,31.0,90.0,99.0,99.0
Asian_137/Asian_137_9.png,Asian_137_9,enrolled,Asian_137,Asian, 10,Asian_137,25.0,90.0,96.0,100.0
Asian_138/Asian_138_0.png,Asian_138_0,enrolled,Asian_138,Asian, 11,Asian_138,16.0,98.0,100.0,100.0
Asian_138/Asian_138_1.png,Asian_138_1,enrolled,Asian_138,Asian, 10,Asian_138,13.0,74.0,99.0,100.0
Asian_138/Asian_138_2.png,Asian_138_2,enrolled,Asian_138,Asian, 10,Asian_138,10.0,88.0,92.0,99.0
Asian_139/Asian_139_0.png,Asian_139_0,enrolled,Asian_139,Asian, 3,Asian_139,16.0,100.0,91.0,100.0
Asian_139/Asian_139_1.png,Asian_139_1,enrolled,Asian_139,Asian, 3,Asian_139,11.0,96.0,81.0,100.0
Asian_139/Asian_139_2.png,Asian_139_2,enrolled,Asian_139,Asian, 3,Asian_139,11.0,86.0,99.0,100.0
Asian_139/Asian_139_3.png,Asian_139_3,enrolled,Asian_139,Asian, 3,Asian_139,6.0,99.0,85.0,100.0
Asian_14/Asian_14_12.png,Asian_14_12,enrolled,Asian_14,Asian, 3,Asian_14,16.0,98.0,97.0,100.0
Asian_14/Asian_14_19.png,Asian_14_19,enrolled,Asian_14,Asian, 4,Asian_14,45.0,100.0,86.0,100.0
Asian_14/Asian_14_33.png,Asian_14_33,enrolled,Asian_14,Asian, 3,Asian_14,29.0,94.0,100.0,100.0
Asian_14/Asian_14_6.png,Asian_14_6,enrolled,Asian_14,Asian, 3,Asian_14,20.0,90.0,100.0,100.0
Asian_14/Asian_14_84.png,Asian_14_84,enrolled,Asian_14,Asian, 2,Asian_14,17.0,86.0,92.0,99.0
Asian_140/Asian_140_10.png,Asian_140_10,enrolled,Asian_140,Asian, 5,Asian_140,23.0,97.0,100.0,100.0
Asian_140/Asian_140_11.png,Asian_140_11,enrolled,Asian_140,Asian, 3,Asian_140,48.0,100.0,99.0,100.0
Asian_140/Asian_140_17.png,Asian_140_17,enrolled,Asian_140,Asian, 4,Asian_140,51.0,98.0,99.0,100.0
Asian_140/Asian_140_2.png,Asian_140_2,enrolled,Asian_140,Asian, 2,Asian_140,16.0,100.0,100.0,100.0
Asian_140/Asian_140_40.png,Asian_140_40,enrolled,Asian_140,Asian, 4,Asian_140,14.0,99.0,100.0,100.0
Asian_140/Asian_140_48.png,Asian_140_48,enrolled,Asian_140,Asian, 4,Asian_140,16.0,100.0,94.0,100.0
Asian_140/Asian_140_9.png,Asian_140_9,enrolled,Asian_140,Asian, 4,Asian_140,32.0,97.0,96.0,100.0
Asian_141/Asian_141_17.png,Asian_141_17,enrolled,Asian_141,Asian, 5,Asian_141,17.0,100.0,100.0,100.0
Asian_141/Asian_141_21.png,Asian_141_21,enrolled,Asian_141,Asian, 4,Asian_141,30.0,95.0,99.0,100.0
Asian_141/Asian_141_36.png,Asian_141_36,enrolled,Asian_141,Asian, 6,Asian_141,26.0,99.0,100.0,100.0
Asian_141/Asian_141_37.png,Asian_141_37,enrolled,Asian_141,Asian, 7,Asian_141,23.0,100.0,99.0,100.0
