image_name,identity_name,ethnicity,Age,children_agegroup
m.05w_6q_0001,m.05w_6q,African,37,
m.05w_6q_0002,m.05w_6q,African,35,
m.05w_6q_0003,m.05w_6q,African,35,
m.05w_6q_0004,m.05w_6q,African,40,
m.05x7j28_0001,m.05x7j28,African,44,
m.05x7j28_0002,m.05x7j28,African,46,
m.05xkx5_0001,m.05xkx5,African,41,
m.05xkx5_0002,m.05xkx5,African,31,
m.05xkx5_0003,m.05xkx5,African,42,
m.05xt3t_0001,m.05xt3t,African,32,
m.05xt3t_0002,m.05xt3t,African,36,
m.05y028_0001,m.05y028,African,20,
m.05y028_0002,m.05y028,African,22,
m.05y028_0003,m.05y028,African,28,
m.05y028_0004,m.05y028,African,24,
m.05y028_0005,m.05y028,African,27,
m.05y5ss_0001,m.05y5ss,African,33,
m.05y5ss_0002,m.05y5ss,African,23,
m.05y5ss_0003,m.05y5ss,African,28,
m.05y7wr_0001,m.05y7wr,African,24,
m.05y7wr_0002,m.05y7wr,African,23,
m.05y7wr_0003,m.05y7wr,African,20,
m.05y7wr_0004,m.05y7wr,African,24,
m.05y80m_0001,m.05y80m,African,25,
m.05y80m_0002,m.05y80m,African,28,
m.05y80m_0003,m.05y80m,African,26,
m.05y80m_0004,m.05y80m,African,24,
m.05y82p_0001,m.05y82p,African,23,
m.05y82p_0002,m.05y82p,African,22,
m.05y82p_0003,m.05y82p,African,23,
m.05ycdg3_0001,m.05ycdg3,African,48,
m.05ycdg3_0002,m.05ycdg3,African,55,
m.05ycdg3_0003,m.05ycdg3,African,54,
m.05ycdg3_0004,m.05ycdg3,African,56,
m.05ycwr_0001,m.05ycwr,African,22,
m.05ycwr_0002,m.05ycwr,African,29,
m.05ycwr_0003,m.05ycwr,African,24,
m.05yh6d_0001,m.05yh6d,African,28,
m.05yh6d_0002,m.05yh6d,African,34,
m.05yh6d_0003,m.05yh6d,African,26,
m.05yh6d_0004,m.05yh6d,African,30,
m.05yhcz_0001,m.05yhcz,African,27,
m.05yhcz_0002,m.05yhcz,African,28,
m.05yhcz_0003,m.05yhcz,African,30,
m.05yj_q_0002,m.05yj_q,African,32,
m.05ykr0_0001,m.05ykr0,African,27,
m.05ykr0_0002,m.05ykr0,African,29,
m.05ykr0_0003,m.05ykr0,African,31,
m.05ykr0_0004,m.05ykr0,African,29,
m.05yl52_0001,m.05yl52,African,54,
m.05yl52_0002,m.05yl52,African,65,
m.05ymzg_0001,m.05ymzg,African,34,
m.05ymzg_0002,m.05ymzg,African,34,
m.05ymzg_0003,m.05ymzg,African,34,
m.05ymzg_0004,m.05ymzg,African,35,
m.05yn4f_0001,m.05yn4f,African,25,
m.05yn4f_0002,m.05yn4f,African,32,
m.05yn4f_0003,m.05yn4f,African,22,
m.05ys5s_0001,m.05ys5s,African,25,
m.05ys5s_0002,m.05ys5s,African,32,
m.05ytlj_0001,m.05ytlj,African,28,
m.05ytlj_0002,m.05ytlj,African,35,
m.05ytlj_0003,m.05ytlj,African,34,
m.05ytlj_0004,m.05ytlj,African,32,
m.05ytlj_0005,m.05ytlj,African,22,
m.05z2dc_0001,m.05z2dc,African,21,
m.05z2dc_0002,m.05z2dc,African,42,
m.05z2dc_0003,m.05z2dc,African,43,
m.05z2nl_0001,m.05z2nl,African,33,
m.05z2nl_0002,m.05z2nl,African,29,
m.05zcmc_0002,m.05zcmc,African,37,
m.05zcmc_0003,m.05zcmc,African,32,
m.05zcmc_0004,m.05zcmc,African,33,
m.05zkbxm_0001,m.05zkbxm,African,27,
m.05zkbxm_0002,m.05zkbxm,African,33,
m.05zkbxm_0003,m.05zkbxm,African,32,
m.05zl3c_0003,m.05zl3c,African,22,
m.05zl_27_0002,m.05zl_27,African,34,
m.05zl_27_0003,m.05zl_27,African,31,
m.05zm6n6_0001,m.05zm6n6,African,19,
m.05zm6n6_0002,m.05zm6n6,African,23,
m.05zm6n6_0003,m.05zm6n6,African,21,
m.05zn751_0001,m.05zn751,African,21,
m.05zn751_0002,m.05zn751,African,22,
m.05zn751_0003,m.05zn751,African,28,
m.05zn751_0004,m.05zn751,African,21,
m.05zpk9d_0001,m.05zpk9d,African,37,
m.05zpk9d_0002,m.05zpk9d,African,38,
m.05zpk9d_0003,m.05zpk9d,African,29,
m.05zr3qf_0001,m.05zr3qf,African,23,
m.05zr3qf_0002,m.05zr3qf,African,27,
m.05zrps_0001,m.05zrps,African,35,
m.05zrps_0002,m.05zrps,African,37,
m.05zrps_0003,m.05zrps,African,34,
m.05zrps_0004,m.05zrps,African,24,
m.05zrps_0005,m.05zrps,African,32,
m.05zs3q0_0001,m.05zs3q0,African,41,
m.05zs3q0_0002,m.05zs3q0,African,34,
m.05zs3q0_0003,m.05zs3q0,African,44,
m.05zvfjg_0001,m.05zvfjg,African,31,
m.05zvfjg_0002,m.05zvfjg,African,20,
m.05zvfjg_0003,m.05zvfjg,African,24,
m.05zvsg3_0001,m.05zvsg3,African,24,
m.05zvsg3_0002,m.05zvsg3,African,18,16-18
m.05zvsg3_0003,m.05zvsg3,African,23,
m.05zwryn_0001,m.05zwryn,African,27,
m.05zwryn_0002,m.05zwryn,African,25,
m.05zwryn_0003,m.05zwryn,African,23,
m.05zwryn_0004,m.05zwryn,African,25,
m.05zw_y6_0001,m.05zw_y6,African,22,
m.05zw_y6_0002,m.05zw_y6,African,19,
m.05zw_y6_0003,m.05zw_y6,African,26,
m.05zw_y6_0004,m.05zw_y6,African,29,
m.05zw_y6_0005,m.05zw_y6,African,25,
m.05zw_y6_0006,m.05zw_y6,African,25,
m.05zw_y6_0007,m.05zw_y6,African,25,
m.05zyz_6_0002,m.05zyz_6,African,28,
m.05zz056_0001,m.05zz056,African,23,
m.05zz056_0002,m.05zz056,African,20,
m.05zz056_0003,m.05zz056,African,23,
m.05zz1v_0002,m.05zz1v,African,52,
m.05z_f0h_0001,m.05z_f0h,African,26,
m.05z_f0h_0003,m.05z_f0h,African,29,
m.05_dzg_0001,m.05_dzg,African,22,
m.05_dzg_0002,m.05_dzg,African,31,
m.05_dzg_0003,m.05_dzg,African,25,
m.05_j1v_0001,m.05_j1v,African,28,
m.05_j1v_0002,m.05_j1v,African,35,
m.05_j1v_0003,m.05_j1v,African,28,
m.05_j1v_0004,m.05_j1v,African,29,
m.05_y9__0001,m.05_y9_,African,30,
m.05_y9__0003,m.05_y9_,African,31,
m.0603_q_0001,m.0603_q,African,29,
m.0603_q_0003,m.0603_q,African,32,
m.0603_q_0004,m.0603_q,African,31,
m.061bn9_0001,m.061bn9,African,55,
m.061bn9_0002,m.061bn9,African,54,
m.061bn9_0003,m.061bn9,African,48,
m.061sf6_0002,m.061sf6,African,29,
m.061sf6_0003,m.061sf6,African,28,
m.061sf6_0004,m.061sf6,African,31,
m.062yg7_0001,m.062yg7,African,23,
m.062yg7_0002,m.062yg7,African,34,
m.062yg7_0003,m.062yg7,African,35,
m.062yhn_0001,m.062yhn,African,29,
m.062yhn_0002,m.062yhn,African,35,
m.062yhn_0003,m.062yhn,African,32,
m.062yhn_0004,m.062yhn,African,31,
m.0631jd_0001,m.0631jd,African,23,
m.0631jd_0002,m.0631jd,African,25,
m.0631jd_0003,m.0631jd,African,26,
m.0631jd_0004,m.0631jd,African,28,
m.063k6m_0001,m.063k6m,African,26,
m.063k6m_0002,m.063k6m,African,29,
m.063k6m_0003,m.063k6m,African,24,
m.063k6m_0004,m.063k6m,African,25,
m.063zl0z_0001,m.063zl0z,African,26,
m.063zl0z_0002,m.063zl0z,African,17,16-18
m.063zl0z_0003,m.063zl0z,African,27,
m.063zym2_0001,m.063zym2,African,24,
m.063zym2_0002,m.063zym2,African,25,
m.063zym2_0003,m.063zym2,African,30,
m.063zym2_0004,m.063zym2,African,28,
m.063zym2_0005,m.063zym2,African,27,
m.063zym2_0006,m.063zym2,African,25,
m.06403h_0001,m.06403h,African,32,
m.06403h_0002,m.06403h,African,27,
m.06403h_0003,m.06403h,African,29,
m.0640hcc_0001,m.0640hcc,African,38,
m.0640hcc_0002,m.0640hcc,African,42,
m.0640v_3_0002,m.0640v_3,African,38,
m.0640v_3_0003,m.0640v_3,African,49,
m.06420dm_0001,m.06420dm,African,24,
m.06420dm_0002,m.06420dm,African,22,
m.06420dm_0003,m.06420dm,African,21,
m.06420dm_0004,m.06420dm,African,20,
m.06420dm_0005,m.06420dm,African,23,
m.064h70_0001,m.064h70,African,43,
m.064h70_0002,m.064h70,African,52,
m.064h70_0003,m.064h70,African,49,
m.064jyxs_0001,m.064jyxs,African,19,
m.064jyxs_0002,m.064jyxs,African,22,
m.064jyxs_0003,m.064jyxs,African,22,
m.064kghl_0001,m.064kghl,African,21,
m.064kghl_0002,m.064kghl,African,17,16-18
m.064kghl_0003,m.064kghl,African,20,
m.064kxwp_0001,m.064kxwp,African,28,
m.064kxwp_0002,m.064kxwp,African,21,
m.064kxwp_0003,m.064kxwp,African,27,
m.064kxwp_0005,m.064kxwp,African,22,
m.064ll_9_0001,m.064ll_9,African,38,
m.064ll_9_0002,m.064ll_9,African,37,
m.064ll_9_0003,m.064ll_9,African,40,
m.064ll_9_0004,m.064ll_9,African,32,
m.064m8h5_0001,m.064m8h5,African,24,
m.064m8h5_0002,m.064m8h5,African,26,
m.064m8h5_0003,m.064m8h5,African,26,
m.064n2q9_0001,m.064n2q9,African,23,
m.064n2q9_0002,m.064n2q9,African,21,
m.064n2q9_0003,m.064n2q9,African,18,16-18
m.064npqy_0001,m.064npqy,African,37,
m.064npqy_0002,m.064npqy,African,20,
m.064npqy_0003,m.064npqy,African,19,
m.064p34k_0001,m.064p34k,African,25,
m.064p34k_0002,m.064p34k,African,22,
m.064p34k_0003,m.064p34k,African,35,
m.064p34k_0004,m.064p34k,African,26,
m.064qbj5_0001,m.064qbj5,African,23,
m.064qbj5_0002,m.064qbj5,African,26,
m.064qbj5_0004,m.064qbj5,African,25,
m.064qj5y_0001,m.064qj5y,African,25,
m.064qj5y_0002,m.064qj5y,African,34,
m.064qj5y_0003,m.064qj5y,African,35,
m.064wkw_0001,m.064wkw,African,37,
m.064wkw_0002,m.064wkw,African,31,
m.064wkw_0003,m.064wkw,African,36,
m.064x9n6_0002,m.064x9n6,African,34,
m.064x9n6_0003,m.064x9n6,African,44,
m.064x9n6_0004,m.064x9n6,African,42,
m.0658_z_0002,m.0658_z,African,42,
m.0658_z_0003,m.0658_z,African,34,
m.0659h0_0001,m.0659h0,African,23,
m.0659h0_0002,m.0659h0,African,32,
m.0659h0_0003,m.0659h0,African,36,
m.065btr_0001,m.065btr,African,33,
m.065btr_0002,m.065btr,African,33,
m.065btr_0003,m.065btr,African,28,
m.065fyq_0001,m.065fyq,African,38,
m.065fyq_0002,m.065fyq,African,39,
m.065fyq_0003,m.065fyq,African,37,
m.06602tr_0001,m.06602tr,African,21,
m.06602tr_0002,m.06602tr,African,29,
m.06602tr_0003,m.06602tr,African,25,
m.0660x_g_0001,m.0660x_g,African,45,
m.0660x_g_0002,m.0660x_g,African,40,
m.0660x_g_0003,m.0660x_g,African,40,
m.066w07_0001,m.066w07,African,28,
m.066w07_0002,m.066w07,African,24,
m.066w07_0003,m.066w07,African,28,
m.066w07_0004,m.066w07,African,30,
m.066w07_0005,m.066w07,African,30,
m.066wtm_0001,m.066wtm,African,29,
m.066wtm_0002,m.066wtm,African,31,
m.066wtm_0003,m.066wtm,African,29,
m.067ffr_0001,m.067ffr,African,26,
m.067ffr_0002,m.067ffr,African,28,
m.067ffr_0003,m.067ffr,African,26,
m.068qnj_0001,m.068qnj,African,25,
m.068qnj_0002,m.068qnj,African,30,
m.068qnj_0003,m.068qnj,African,24,
m.068qvs_0001,m.068qvs,African,30,
m.068qvs_0002,m.068qvs,African,40,
m.068qvs_0003,m.068qvs,African,26,
m.0698jm_0001,m.0698jm,African,31,
m.0698jm_0002,m.0698jm,African,31,
m.0698jm_0003,m.0698jm,African,32,
m.0698jm_0004,m.0698jm,African,34,
m.069blx_0001,m.069blx,African,41,
m.069blx_0002,m.069blx,African,38,
m.069blx_0003,m.069blx,African,28,
m.069blx_0004,m.069blx,African,48,
m.069bmm_0001,m.069bmm,African,41,
m.069bmm_0003,m.069bmm,African,35,
m.069bmm_0004,m.069bmm,African,35,
m.069br4_0002,m.069br4,African,37,
m.069br4_0003,m.069br4,African,38,
m.069g0m_0001,m.069g0m,African,27,
m.069g0m_0002,m.069g0m,African,26,
m.069g0m_0003,m.069g0m,African,27,
m.06b930_0001,m.06b930,African,24,
m.06b930_0002,m.06b930,African,26,
m.06b930_0003,m.06b930,African,30,
m.06b930_0004,m.06b930,African,30,
m.06bjht_0001,m.06bjht,African,30,
m.06bjht_0002,m.06bjht,African,40,
m.06bjht_0003,m.06bjht,African,37,
m.06bkss_0001,m.06bkss,African,36,
m.06bkss_0002,m.06bkss,African,44,
m.06bkss_0003,m.06bkss,African,34,
m.06blmc_0001,m.06blmc,African,32,
m.06blmc_0002,m.06blmc,African,28,
m.06blmc_0003,m.06blmc,African,32,
m.06byct_0001,m.06byct,African,25,
m.06byct_0002,m.06byct,African,28,
m.06byct_0003,m.06byct,African,28,
m.06c4zl_0001,m.06c4zl,African,26,
m.06c4zl_0002,m.06c4zl,African,29,
m.06c4zl_0003,m.06c4zl,African,25,
m.06c4zl_0004,m.06c4zl,African,30,
m.06c9zy_0001,m.06c9zy,African,26,
m.06c9zy_0003,m.06c9zy,African,23,
m.06c9zy_0004,m.06c9zy,African,27,
m.06cbp8_0001,m.06cbp8,African,44,
m.06cbp8_0002,m.06cbp8,African,44,
m.06ccg_0001,m.06ccg,African,49,
m.06ccg_0002,m.06ccg,African,41,
m.06ccg_0003,m.06ccg,African,41,
m.06cjl__0001,m.06cjl_,African,26,
m.06cjl__0002,m.06cjl_,African,31,
m.06cjl__0003,m.06cjl_,African,31,
m.06dk8n_0002,m.06dk8n,African,28,
m.06dpj2_0001,m.06dpj2,African,47,
m.06dpj2_0002,m.06dpj2,African,43,
m.06dpj2_0003,m.06dpj2,African,33,
m.06dpj2_0004,m.06dpj2,African,48,
m.06fy6h_0001,m.06fy6h,African,43,
m.06fy6h_0002,m.06fy6h,African,49,
m.06g19v_0001,m.06g19v,African,22,
m.06g19v_0002,m.06g19v,African,28,
m.06g19v_0003,m.06g19v,African,19,
m.06g79w_0001,m.06g79w,African,25,
m.06gm9p_0001,m.06gm9p,African,25,
m.06gm9p_0002,m.06gm9p,African,24,
m.06gm9p_0003,m.06gm9p,African,23,
m.06gm9p_0004,m.06gm9p,African,23,
m.06hd14_0001,m.06hd14,African,19,
m.06hd14_0002,m.06hd14,African,23,
m.06hd14_0003,m.06hd14,African,22,
m.06hsw6_0001,m.06hsw6,African,39,
m.06hsw6_0002,m.06hsw6,African,34,
m.06j2vh_0001,m.06j2vh,African,41,
m.06j2vh_0002,m.06j2vh,African,45,
m.06j2vh_0003,m.06j2vh,African,48,
m.06j3_9_0001,m.06j3_9,African,25,
m.06j3_9_0002,m.06j3_9,African,34,
m.06j3_9_0003,m.06j3_9,African,20,
m.06jd0c_0001,m.06jd0c,African,44,
m.06jd0c_0003,m.06jd0c,African,41,
m.06jx4m_0001,m.06jx4m,African,39,
m.06jx4m_0002,m.06jx4m,African,33,
m.06jx4m_0003,m.06jx4m,African,36,
m.06jx4m_0004,m.06jx4m,African,35,
m.06jzzw_0001,m.06jzzw,African,53,
m.06jzzw_0002,m.06jzzw,African,44,
m.06jzzw_0003,m.06jzzw,African,49,
m.06j__3_0001,m.06j__3,African,53,
m.06j__3_0002,m.06j__3,African,40,
m.06j__3_0004,m.06j__3,African,50,
m.06k1qm_0001,m.06k1qm,African,44,
m.06k1qm_0002,m.06k1qm,African,41,
m.06k1qm_0003,m.06k1qm,African,29,
m.06k1qm_0004,m.06k1qm,African,38,
m.06k1qm_0005,m.06k1qm,African,24,
m.06ktrf_0002,m.06ktrf,African,27,
m.06ktrf_0003,m.06ktrf,African,35,
m.06l2__0001,m.06l2_,African,40,
m.06l2__0002,m.06l2_,African,32,
m.06l2__0003,m.06l2_,African,45,
m.06l8hh_0001,m.06l8hh,African,34,
m.06l8hh_0002,m.06l8hh,African,36,
m.06l8hh_0003,m.06l8hh,African,37,
m.06l8hh_0004,m.06l8hh,African,39,
m.06ll3p_0001,m.06ll3p,African,48,
m.06ll3p_0002,m.06ll3p,African,38,
m.06ll3p_0003,m.06ll3p,African,44,
m.06mcgh_0001,m.06mcgh,African,36,
m.06mcgh_0002,m.06mcgh,African,41,
m.06mcgh_0003,m.06mcgh,African,37,
m.06mthl_0001,m.06mthl,African,26,
m.06mthl_0002,m.06mthl,African,41,
m.06mthl_0003,m.06mthl,African,45,
m.06mthl_0004,m.06mthl,African,32,
m.06mthl_0005,m.06mthl,African,42,
m.06mthl_0006,m.06mthl,African,40,
m.06n341_0001,m.06n341,African,23,
m.06n341_0002,m.06n341,African,31,
m.06n341_0003,m.06n341,African,45,
m.06n37c_0001,m.06n37c,African,32,
m.06n37c_0002,m.06n37c,African,37,
m.06n37c_0003,m.06n37c,African,34,
m.06npmh_0001,m.06npmh,African,31,
m.06npmh_0002,m.06npmh,African,29,
m.06npmh_0003,m.06npmh,African,26,
m.06p4j8_0001,m.06p4j8,African,38,
m.06p4j8_0002,m.06p4j8,African,43,
m.06p7xz_0001,m.06p7xz,African,28,
m.06p7xz_0002,m.06p7xz,African,34,
m.06p7xz_0003,m.06p7xz,African,31,
m.06p7xz_0004,m.06p7xz,African,26,
m.06p7xz_0005,m.06p7xz,African,25,
m.06pgq9_0001,m.06pgq9,African,26,
m.06pgq9_0002,m.06pgq9,African,24,
m.06pgq9_0003,m.06pgq9,African,28,
m.06pht9_0001,m.06pht9,African,47,
m.06pht9_0002,m.06pht9,African,27,
m.06pht9_0003,m.06pht9,African,58,
m.06plbn_0001,m.06plbn,African,27,
m.06plbn_0002,m.06plbn,African,24,
m.06pn8v_0001,m.06pn8v,African,39,
m.06pn8v_0002,m.06pn8v,African,48,
m.06pn8v_0003,m.06pn8v,African,26,
m.06pn8v_0004,m.06pn8v,African,31,
m.06p_8l_0001,m.06p_8l,African,42,
m.06q08t_0001,m.06q08t,African,24,
m.06q08t_0002,m.06q08t,African,27,
m.06q08t_0003,m.06q08t,African,31,
m.06q08t_0005,m.06q08t,African,25,
m.06qbg0_0001,m.06qbg0,African,39,
m.06qbg0_0002,m.06qbg0,African,35,
m.06qbg0_0003,m.06qbg0,African,38,
m.06ql5k_0001,m.06ql5k,African,28,
m.06ql5k_0002,m.06ql5k,African,33,
m.06ql5k_0003,m.06ql5k,African,23,
m.06ql5k_0004,m.06ql5k,African,28,
m.06qlc0_0001,m.06qlc0,African,34,
m.06qlc0_0002,m.06qlc0,African,35,
m.06qlc0_0003,m.06qlc0,African,30,
m.06qns1_0001,m.06qns1,African,31,
m.06qns1_0002,m.06qns1,African,25,
m.06qns1_0003,m.06qns1,African,25,
m.06qns1_0004,m.06qns1,African,26,
m.06qv8h_0001,m.06qv8h,African,23,
m.06qv8h_0003,m.06qv8h,African,35,
m.06qv8h_0004,m.06qv8h,African,22,
m.06qv8h_0005,m.06qv8h,African,20,
m.06q_bp_0001,m.06q_bp,African,18,16-18
m.06q_bp_0002,m.06q_bp,African,23,
m.06q_bp_0003,m.06q_bp,African,23,
m.06q_bp_0004,m.06q_bp,African,28,
m.06q_bp_0005,m.06q_bp,African,18,16-18
m.06r24y_0001,m.06r24y,African,31,
m.06r24y_0002,m.06r24y,African,32,
m.06r24y_0003,m.06r24y,African,34,
m.06r24y_0004,m.06r24y,African,32,
m.06r3k7_0002,m.06r3k7,African,32,
m.06r3k7_0003,m.06r3k7,African,30,
m.06rdsn_0001,m.06rdsn,African,28,
m.06rdsn_0002,m.06rdsn,African,28,
m.06rdsn_0003,m.06rdsn,African,49,
m.06rsq__0001,m.06rsq_,African,27,
m.06rsq__0002,m.06rsq_,African,37,
m.06rsq__0003,m.06rsq_,African,28,
m.06rsq__0004,m.06rsq_,African,39,
m.06rw67_0001,m.06rw67,African,23,
m.06rw67_0002,m.06rw67,African,24,
m.06r_gx_0001,m.06r_gx,African,34,
m.06r_gx_0002,m.06r_gx,African,33,
m.06r_gx_0003,m.06r_gx,African,22,
m.06s016_0002,m.06s016,African,27,
m.06s016_0003,m.06s016,African,29,
m.06s27s_0003,m.06s27s,African,40,
m.06sgrn_0001,m.06sgrn,African,31,
m.06sgrn_0002,m.06sgrn,African,50,
m.06sgrn_0003,m.06sgrn,African,32,
m.06sj7v_0001,m.06sj7v,African,29,
m.06sj7v_0002,m.06sj7v,African,31,
m.06sj7v_0003,m.06sj7v,African,30,
m.06sj7v_0004,m.06sj7v,African,26,
m.06s_sw_0001,m.06s_sw,African,27,
m.06s_sw_0002,m.06s_sw,African,27,
m.06s_sw_0003,m.06s_sw,African,23,
m.06s_sw_0004,m.06s_sw,African,21,
m.06s_sw_0005,m.06s_sw,African,21,
m.06s_sw_0006,m.06s_sw,African,26,
m.06t3dp_0001,m.06t3dp,African,25,
m.06t3dp_0002,m.06t3dp,African,39,
m.06t3dp_0003,m.06t3dp,African,26,
m.06t3dp_0004,m.06t3dp,African,32,
m.06t3dp_0005,m.06t3dp,African,34,
m.06t3dp_0006,m.06t3dp,African,34,
m.06tk78_0001,m.06tk78,African,27,
m.06tk78_0002,m.06tk78,African,29,
m.06tk78_0003,m.06tk78,African,24,
m.06tvd3_0001,m.06tvd3,African,26,
m.06tvd3_0002,m.06tvd3,African,23,
m.06tvd3_0003,m.06tvd3,African,23,
m.06tvd3_0004,m.06tvd3,African,27,
m.06tvd3_0005,m.06tvd3,African,27,
m.06tvd3_0006,m.06tvd3,African,25,
m.06v5jc_0001,m.06v5jc,African,24,
m.06v5jc_0002,m.06v5jc,African,34,
m.06v5jc_0003,m.06v5jc,African,35,
m.06v5jc_0004,m.06v5jc,African,23,
m.06v5jc_0005,m.06v5jc,African,29,
m.06v685_0001,m.06v685,African,20,
m.06v685_0002,m.06v685,African,23,
m.06v685_0003,m.06v685,African,29,
m.06v685_0004,m.06v685,African,28,
m.06v7wq_0001,m.06v7wq,African,44,
m.06v7wq_0002,m.06v7wq,African,41,
m.06v7wq_0003,m.06v7wq,African,33,
m.06v7wq_0004,m.06v7wq,African,34,
m.06v7y2_0001,m.06v7y2,African,30,
m.06v7y2_0002,m.06v7y2,African,38,
m.06v7y2_0003,m.06v7y2,African,30,
m.06vbbw_0001,m.06vbbw,African,27,
m.06vbbw_0002,m.06vbbw,African,32,
m.06vq9k_0001,m.06vq9k,African,28,
m.06vq9k_0002,m.06vq9k,African,26,
m.06vq9k_0003,m.06vq9k,African,22,
m.06vq9k_0004,m.06vq9k,African,25,
m.06vs58_0001,m.06vs58,African,32,
m.06vs58_0002,m.06vs58,African,28,
m.06vs58_0003,m.06vs58,African,24,
m.06w1bl9_0001,m.06w1bl9,African,23,
m.06w1bl9_0002,m.06w1bl9,African,20,
m.06w1j4d_0001,m.06w1j4d,African,20,
m.06w1j4d_0002,m.06w1j4d,African,28,
m.06w1j4d_0003,m.06w1j4d,African,28,
m.06w1j4d_0004,m.06w1j4d,African,31,
m.06w1j4d_0005,m.06w1j4d,African,31,
m.06w29d6_0001,m.06w29d6,African,26,
m.06w29d6_0002,m.06w29d6,African,24,
m.06w29d6_0003,m.06w29d6,African,24,
m.06w31gn_0001,m.06w31gn,African,21,
m.06w31gn_0002,m.06w31gn,African,29,
m.06w31gn_0003,m.06w31gn,African,22,
m.06w40r0_0001,m.06w40r0,African,21,
m.06w40r0_0002,m.06w40r0,African,25,
m.06w46nz_0001,m.06w46nz,African,24,
m.06w46nz_0002,m.06w46nz,African,20,
m.06w46nz_0003,m.06w46nz,African,24,
m.06w5g62_0001,m.06w5g62,African,29,
m.06w5g62_0002,m.06w5g62,African,27,
m.06w5g62_0003,m.06w5g62,African,33,
m.06w5g62_0004,m.06w5g62,African,28,
m.06w7txd_0002,m.06w7txd,African,28,
m.06w7y0s_0001,m.06w7y0s,African,22,
m.06w7y0s_0003,m.06w7y0s,African,24,
m.06w832f_0001,m.06w832f,African,29,
m.06w832f_0003,m.06w832f,African,22,
m.06w832f_0004,m.06w832f,African,26,
m.06w95_0_0001,m.06w95_0,African,26,
m.06w95_0_0002,m.06w95_0,African,37,
m.06w95_0_0003,m.06w95_0,African,21,
m.06w95_0_0004,m.06w95_0,African,27,
m.06w9s22_0001,m.06w9s22,African,24,
m.06w9s22_0002,m.06w9s22,African,35,
m.06w9s22_0003,m.06w9s22,African,33,
m.06wb0_t_0001,m.06wb0_t,African,34,
m.06wb0_t_0002,m.06wb0_t,African,28,
m.06wb0_t_0003,m.06wb0_t,African,33,
m.06wb0_t_0004,m.06wb0_t,African,30,
m.06wcc0f_0001,m.06wcc0f,African,50,
m.06wcc0f_0002,m.06wcc0f,African,48,
m.06wcc0f_0003,m.06wcc0f,African,40,
m.06wcc0f_0004,m.06wcc0f,African,51,
m.06wgc5_0001,m.06wgc5,African,41,
m.06wgc5_0002,m.06wgc5,African,33,
m.06wgc5_0003,m.06wgc5,African,37,
m.06wgc5_0004,m.06wgc5,African,28,
m.06wgc5_0005,m.06wgc5,African,29,
m.06wz7d_0001,m.06wz7d,African,39,
m.06wz7d_0002,m.06wz7d,African,45,
m.06wz7d_0004,m.06wz7d,African,40,
m.06x2t1_0001,m.06x2t1,African,24,
m.06x2t1_0002,m.06x2t1,African,33,
m.06x2t1_0003,m.06x2t1,African,42,
m.06x2t1_0004,m.06x2t1,African,33,
m.06x4n0_0001,m.06x4n0,African,41,
m.06x4n0_0002,m.06x4n0,African,27,
m.06x4n0_0003,m.06x4n0,African,29,
m.06x8v3_0001,m.06x8v3,African,31,
m.06xbd1_0001,m.06xbd1,African,36,
m.06xbd1_0002,m.06xbd1,African,32,
m.06xbd1_0004,m.06xbd1,African,37,
m.06xb_6_0001,m.06xb_6,African,47,
m.06xb_6_0002,m.06xb_6,African,56,
m.06xqdy_0001,m.06xqdy,African,43,
m.06xqdy_0002,m.06xqdy,African,39,
m.06y4cw_0001,m.06y4cw,African,18,16-18
m.06y4cw_0002,m.06y4cw,African,45,
m.06y4cw_0003,m.06y4cw,African,20,
m.06y4cw_0004,m.06y4cw,African,41,
m.06y4vf_0001,m.06y4vf,African,28,
m.06y4vf_0002,m.06y4vf,African,26,
m.06y4vf_0003,m.06y4vf,African,28,
m.06yvwl_0001,m.06yvwl,African,52,
m.06yvwl_0002,m.06yvwl,African,49,
m.06yvwl_0003,m.06yvwl,African,43,
m.06z0nb_0001,m.06z0nb,African,22,
m.06z0nb_0002,m.06z0nb,African,34,
m.06z0nb_0003,m.06z0nb,African,38,
m.06zkxzn_0001,m.06zkxzn,African,26,
m.06zkxzn_0002,m.06zkxzn,African,31,
m.06zkxzn_0003,m.06zkxzn,African,22,
m.06zn2t_0001,m.06zn2t,African,27,
m.06zn2t_0002,m.06zn2t,African,32,
m.06zn2t_0003,m.06zn2t,African,30,
m.06zn34_0001,m.06zn34,African,49,
m.06zn34_0003,m.06zn34,African,39,
m.06zn34_0004,m.06zn34,African,44,
m.06zqgws_0001,m.06zqgws,African,27,
m.06zqgws_0002,m.06zqgws,African,32,
m.06zqgws_0003,m.06zqgws,African,27,
m.06zqgws_0004,m.06zqgws,African,31,
m.06zqsws_0001,m.06zqsws,African,26,
m.06zqsws_0002,m.06zqsws,African,27,
m.06zt05_0001,m.06zt05,African,44,
m.06zt05_0003,m.06zt05,African,42,
m.06zt72s_0001,m.06zt72s,African,25,
m.06zt72s_0002,m.06zt72s,African,22,
m.06zt72s_0003,m.06zt72s,African,19,
m.06_473_0001,m.06_473,African,26,
m.06_473_0002,m.06_473,African,37,
m.06_v7nl_0001,m.06_v7nl,African,23,
m.06_v7nl_0002,m.06_v7nl,African,22,
m.06_v7nl_0003,m.06_v7nl,African,24,
