,image_name,Age,ethnicity,children_agegroup,identity_name
2255,Asian_662_3,1,Asian,0-3,Asian_662
2256,Asian_309_76,3,Asian,0-3,Asian_309
2257,Asian_343_69,4,Asian,4-6,Asian_343
2258,Caucasian_202_5,3,Caucasian,0-3,Caucasian_202
2259,African_707_3,4,African,4-6,African_707
2260,Caucasian_48_1,0,Caucasian,0-3,Caucasian_48
2261,Asian_112_2,7,Asian,7-9,Asian_112
2262,Caucasian_236_2,1,Caucasian,0-3,Caucasian_236
2263,Asian_433_40,20,Asian,,Asian_433
2264,Asian_542_66,27,Asian,,Asian_542
2265,Indian_628_1,8,Indian,7-9,Indian_628
2266,Indian_166_14,4,Indian,4-6,Indian_166
2267,African_34_5,29,African,,African_34
2268,Caucasian_1183_12,7,Caucasian,7-9,Caucasian_1183
2269,Asian_304_52,6,Asian,4-6,Asian_304
2270,Caucasian_3_22,0,Caucasian,0-3,Caucasian_3
2271,Asian_144_1,5,Asian,4-6,Asian_144
2272,African_584_3,5,African,4-6,African_584
2273,Asian_534_32,4,Asian,4-6,Asian_534
2274,African_397_1,15,African,13-15,African_397
2275,Indian_589_2,8,Indian,7-9,Indian_589
2276,Indian_212_1,8,Indian,7-9,Indian_212
2277,Indian_105_21,7,Indian,7-9,Indian_105
2278,Caucasian_1011_10,1,Caucasian,0-3,Caucasian_1011
2279,Indian_500_6,8,Indian,7-9,Indian_500
2280,Asian_11_14,1,Asian,0-3,Asian_11
2281,Asian_295_1,5,Asian,4-6,Asian_295
2282,Asian_42_14,6,Asian,4-6,Asian_42
2283,Indian_604_5,1,Indian,0-3,Indian_604
2284,African_162_22,24,African,,African_162
2285,Caucasian_1229_17,3,Caucasian,0-3,Caucasian_1229
2286,Asian_223_1,3,Asian,0-3,Asian_223
2287,African_660_2,2,African,0-3,African_660
2288,Asian_55_6,2,Asian,0-3,Asian_55
2289,Asian_62_36,8,Asian,7-9,Asian_62
2290,Asian_247_0,5,Asian,4-6,Asian_247
2291,Caucasian_139_35,11,Caucasian,10-12,Caucasian_139
2292,Asian_138_2,10,Asian,10-12,Asian_138
2293,Caucasian_41_69,2,Caucasian,0-3,Caucasian_41
2294,African_196_0,20,African,,African_196
2295,Asian_191_38,3,Asian,0-3,Asian_191
2296,Asian_340_41,8,Asian,7-9,Asian_340
2297,Asian_579_63,7,Asian,7-9,Asian_579
2298,Asian_326_43,38,Asian,,Asian_326
2300,Caucasian_1198_12,7,Caucasian,7-9,Caucasian_1198
2301,Caucasian_150_17,0,Caucasian,0-3,Caucasian_150
2302,Asian_130_27,7,Asian,7-9,Asian_130
2303,Asian_515_10,9,Asian,7-9,Asian_515
2304,Indian_382_2,33,Indian,,Indian_382
2305,African_141_3,25,African,,African_141
2306,Indian_55_12,11,Indian,10-12,Indian_55
2307,Asian_23_12,9,Asian,7-9,Asian_23
2308,Caucasian_1383_4,3,Caucasian,0-3,Caucasian_1383
2309,Indian_510_2,11,Indian,10-12,Indian_510
2310,Asian_544_10,3,Asian,0-3,Asian_544
2311,Asian_392_11,0,Asian,0-3,Asian_392
2312,Indian_500_2,18,Indian,16-18,Indian_500
2313,Caucasian_1028_23,2,Caucasian,0-3,Caucasian_1028
2314,Caucasian_377_4,4,Caucasian,4-6,Caucasian_377
2315,Asian_515_4,7,Asian,7-9,Asian_515
2316,Indian_667_15,1,Indian,0-3,Indian_667
2317,Indian_353_1,8,Indian,7-9,Indian_353
2318,African_308_3,6,African,4-6,African_308
2319,Asian_480_20,3,Asian,0-3,Asian_480
2320,Caucasian_1137_21,2,Caucasian,0-3,Caucasian_1137
2321,Indian_472_31,6,Indian,4-6,Indian_472
2322,African_428_1,10,African,10-12,African_428
2323,Asian_312_15,6,Asian,4-6,Asian_312
2324,African_360_2,36,African,,African_360
2325,Asian_492_1,1,Asian,0-3,Asian_492
2326,Indian_429_28,22,Indian,,Indian_429
2327,Asian_476_11,3,Asian,0-3,Asian_476
2328,Indian_58_6,8,Indian,7-9,Indian_58
2329,Asian_183_58,2,Asian,0-3,Asian_183
2330,Asian_291_15,20,Asian,,Asian_291
2331,Caucasian_1322_9,12,Caucasian,10-12,Caucasian_1322
2332,Asian_274_47,0,Asian,0-3,Asian_274
2333,Asian_591_5,10,Asian,10-12,Asian_591
2334,Asian_600_4,5,Asian,4-6,Asian_600
2335,African_754_1,11,African,10-12,African_754
2336,Asian_579_61,8,Asian,7-9,Asian_579
2337,Caucasian_1010_21,0,Caucasian,0-3,Caucasian_1010
2338,Caucasian_1249_3,0,Caucasian,0-3,Caucasian_1249
2339,Indian_107_1,31,Indian,,Indian_107
2340,Caucasian_371_41,0,Caucasian,0-3,Caucasian_371
2341,Asian_597_13,3,Asian,0-3,Asian_597
2342,Caucasian_23_1,2,Caucasian,0-3,Caucasian_23
2344,Indian_357_2,20,Indian,,Indian_357
2345,Asian_90_0,12,Asian,10-12,Asian_90
2346,African_711_1,9,African,7-9,African_711
2347,Caucasian_472_32,2,Caucasian,0-3,Caucasian_472
2348,Indian_499_1,6,Indian,4-6,Indian_499
2349,Indian_213_1,11,Indian,10-12,Indian_213
2350,Indian_242_5,5,Indian,4-6,Indian_242
2351,Caucasian_1100_23,5,Caucasian,4-6,Caucasian_1100
2352,Indian_348_11,1,Indian,0-3,Indian_348
2353,Caucasian_1151_33,4,Caucasian,4-6,Caucasian_1151
2354,Asian_627_75,8,Asian,7-9,Asian_627
2355,Caucasian_1315_85,7,Caucasian,7-9,Caucasian_1315
2356,Asian_498_1,5,Asian,4-6,Asian_498
2357,Caucasian_1391_7,2,Caucasian,0-3,Caucasian_1391
2358,African_494_87,19,African,,African_494
2359,Asian_271_7,25,Asian,,Asian_271
2360,Asian_74_22,0,Asian,0-3,Asian_74
2361,Asian_481_8,6,Asian,4-6,Asian_481
2362,Indian_544_6,18,Indian,16-18,Indian_544
2363,Indian_494_0,11,Indian,10-12,Indian_494
2364,Asian_79_11,7,Asian,7-9,Asian_79
2365,African_555_45,1,African,0-3,African_555
2366,Caucasian_146_17,10,Caucasian,10-12,Caucasian_146
2367,Indian_669_0,0,Indian,0-3,Indian_669
2368,African_336_25,15,African,13-15,African_336
2369,Asian_468_4,2,Asian,0-3,Asian_468
2370,Indian_485_3,0,Indian,0-3,Indian_485
2371,Caucasian_95_39,9,Caucasian,7-9,Caucasian_95
2372,African_193_21,11,African,10-12,African_193
2373,Asian_129_12,11,Asian,10-12,Asian_129
2374,Asian_323_15,20,Asian,,Asian_323
2375,Indian_575_2,6,Indian,4-6,Indian_575
2376,Asian_569_5,7,Asian,7-9,Asian_569
2377,African_191_6,8,African,7-9,African_191
2378,Asian_148_21,3,Asian,0-3,Asian_148
2379,African_721_4,6,African,4-6,African_721
2380,Indian_58_13,13,Indian,13-15,Indian_58
2381,Asian_726_86,5,Asian,4-6,Asian_726
2382,Caucasian_486_6,2,Caucasian,0-3,Caucasian_486
2383,African_647_1,9,African,7-9,African_647
2384,African_301_1,13,African,13-15,African_301
2385,Indian_528_98,5,Indian,4-6,Indian_528
2386,Indian_568_22,4,Indian,4-6,Indian_568
2388,Caucasian_1136_7,2,Caucasian,0-3,Caucasian_1136
2389,Indian_683_0,20,Indian,,Indian_683
2390,African_721_2,8,African,7-9,African_721
2391,African_22_7,4,African,4-6,African_22
2392,Indian_166_13,4,Indian,4-6,Indian_166
2393,African_178_18,10,African,10-12,African_178
2394,African_188_0,5,African,4-6,African_188
2395,Caucasian_1409_84,2,Caucasian,0-3,Caucasian_1409
2396,Indian_578_1,10,Indian,10-12,Indian_578
2397,Asian_434_59,6,Asian,4-6,Asian_434
2398,African_213_11,10,African,10-12,African_213
2399,Asian_428_6,6,Asian,4-6,Asian_428
2400,Asian_500_0,10,Asian,10-12,Asian_500
2401,Asian_107_6,4,Asian,4-6,Asian_107
2402,Indian_132_3,16,Indian,16-18,Indian_132
2403,Caucasian_138_20,5,Caucasian,4-6,Caucasian_138
2404,Asian_104_69,10,Asian,10-12,Asian_104
2405,Asian_258_45,1,Asian,0-3,Asian_258
2406,African_492_0,5,African,4-6,African_492
2407,Indian_255_26,15,Indian,13-15,Indian_255
2408,Indian_302_71,8,Indian,7-9,Indian_302
2409,Caucasian_211_12,8,Caucasian,7-9,Caucasian_211
2410,African_712_5,6,African,4-6,African_712
2411,Asian_70_54,6,Asian,4-6,Asian_70
2412,Asian_179_0,4,Asian,4-6,Asian_179
2413,Asian_443_90,4,Asian,4-6,Asian_443
2414,Indian_347_0,12,Indian,10-12,Indian_347
2415,Indian_569_3,4,Indian,4-6,Indian_569
2416,Caucasian_1159_19,0,Caucasian,0-3,Caucasian_1159
2417,Asian_23_7,11,Asian,10-12,Asian_23
2418,Indian_103_11,27,Indian,,Indian_103
2419,Asian_199_55,2,Asian,0-3,Asian_199
2420,Indian_503_17,5,Indian,4-6,Indian_503
2421,Asian_523_19,1,Asian,0-3,Asian_523
2422,African_11_5,23,African,,African_11
2423,Indian_302_65,8,Indian,7-9,Indian_302
2424,Indian_385_38,18,Indian,16-18,Indian_385
2425,African_229_8,9,African,7-9,African_229
2426,Indian_691_5,17,Indian,16-18,Indian_691
2427,African_638_1,10,African,10-12,African_638
2428,Asian_244_0,3,Asian,0-3,Asian_244
2429,Caucasian_11_65,1,Caucasian,0-3,Caucasian_11
2430,Indian_714_5,12,Indian,10-12,Indian_714
2431,Indian_255_20,13,Indian,13-15,Indian_255
2432,Indian_141_6,20,Indian,,Indian_141
2433,Asian_181_11,4,Asian,4-6,Asian_181
2434,African_221_1,9,African,7-9,African_221
2436,African_711_0,12,African,10-12,African_711
2437,Asian_469_6,10,Asian,10-12,Asian_469
2438,Caucasian_127_98,2,Caucasian,0-3,Caucasian_127
2439,Caucasian_1347_49,9,Caucasian,7-9,Caucasian_1347
2440,African_241_45,13,African,13-15,African_241
2441,Caucasian_1171_6,4,Caucasian,4-6,Caucasian_1171
2442,Indian_245_5,8,Indian,7-9,Indian_245
2443,Caucasian_1091_13,0,Caucasian,0-3,Caucasian_1091
2444,Asian_332_11,14,Asian,13-15,Asian_332
2445,Asian_324_7,5,Asian,4-6,Asian_324
2446,Indian_381_2,35,Indian,,Indian_381
2448,Asian_595_11,6,Asian,4-6,Asian_595
2449,Indian_615_1,21,Indian,,Indian_615
2450,Asian_258_54,1,Asian,0-3,Asian_258
2451,Asian_331_2,3,Asian,0-3,Asian_331
2452,Caucasian_209_19,2,Caucasian,0-3,Caucasian_209
2453,African_170_26,22,African,,African_170
2454,Indian_629_0,4,Indian,4-6,Indian_629
2455,Asian_604_3,4,Asian,4-6,Asian_604
2456,Indian_503_10,7,Indian,7-9,Indian_503
2457,African_208_6,9,African,7-9,African_208
2458,Asian_714_47,6,Asian,4-6,Asian_714
2459,Asian_407_9,11,Asian,10-12,Asian_407
2460,Indian_676_1,8,Indian,7-9,Indian_676
2461,Caucasian_192_31,1,Caucasian,0-3,Caucasian_192
2462,African_153_2,12,African,10-12,African_153
2463,Caucasian_115_17,2,Caucasian,0-3,Caucasian_115
2464,Asian_0_47,7,Asian,7-9,Asian_0
2465,Caucasian_1012_9,2,Caucasian,0-3,Caucasian_1012
2466,African_451_1,15,African,13-15,African_451
2467,African_570_1,4,African,4-6,African_570
2468,Asian_197_2,5,Asian,4-6,Asian_197
2469,Asian_304_7,5,Asian,4-6,Asian_304
2470,Caucasian_44_3,0,Caucasian,0-3,Caucasian_44
2471,Caucasian_15_39,2,Caucasian,0-3,Caucasian_15
2472,Asian_216_30,8,Asian,7-9,Asian_216
2473,African_458_5,2,African,0-3,African_458
2474,Asian_154_12,6,Asian,4-6,Asian_154
2475,Indian_672_0,3,Indian,0-3,Indian_672
2476,Indian_409_39,7,Indian,7-9,Indian_409
2477,Asian_319_0,6,Asian,4-6,Asian_319
2478,Asian_469_2,8,Asian,7-9,Asian_469
2479,Indian_642_0,3,Indian,0-3,Indian_642
2480,Caucasian_169_7,1,Caucasian,0-3,Caucasian_169
2481,Caucasian_515_16,0,Caucasian,0-3,Caucasian_515
2482,Caucasian_310_3,3,Caucasian,0-3,Caucasian_310
2483,Indian_712_38,28,Indian,,Indian_712
2484,Asian_293_3,5,Asian,4-6,Asian_293
2485,Caucasian_314_2,3,Caucasian,0-3,Caucasian_314
2486,African_456_15,10,African,10-12,African_456
2487,Caucasian_410_27,5,Caucasian,4-6,Caucasian_410
2488,Indian_673_0,4,Indian,4-6,Indian_673
2489,Caucasian_1179_3,0,Caucasian,0-3,Caucasian_1179
2490,Caucasian_1203_41,3,Caucasian,0-3,Caucasian_1203
2491,Indian_269_59,13,Indian,13-15,Indian_269
2492,Indian_69_5,9,Indian,7-9,Indian_69
2493,Indian_318_22,12,Indian,10-12,Indian_318
2494,Caucasian_28_1,0,Caucasian,0-3,Caucasian_28
2495,Asian_126_14,7,Asian,7-9,Asian_126
2496,Asian_99_173,5,Asian,4-6,Asian_99
2497,Caucasian_1246_3,2,Caucasian,0-3,Caucasian_1246
2498,Indian_184_9,23,Indian,,Indian_184
2499,Indian_244_9,23,Indian,,Indian_244
2500,Indian_98_7,3,Indian,0-3,Indian_98
2501,Indian_543_4,9,Indian,7-9,Indian_543
2502,Indian_621_0,17,Indian,16-18,Indian_621
2503,Asian_122_11,2,Asian,0-3,Asian_122
2504,African_413_0,16,African,16-18,African_413
2505,Indian_211_1,14,Indian,13-15,Indian_211
2506,Indian_634_2,7,Indian,7-9,Indian_634
2507,Asian_607_66,3,Asian,0-3,Asian_607
2508,Asian_431_51,9,Asian,7-9,Asian_431
2509,Asian_386_30,10,Asian,10-12,Asian_386
2510,African_421_502,9,African,7-9,African_421
2511,African_458_4,4,African,4-6,African_458
2512,Indian_399_1,11,Indian,10-12,Indian_399
2513,Asian_119_28,4,Asian,4-6,Asian_119
2514,Indian_29_0,19,Indian,,Indian_29
2515,Caucasian_1184_2,2,Caucasian,0-3,Caucasian_1184
2516,Asian_632_3,3,Asian,0-3,Asian_632
2517,Indian_412_7,34,Indian,,Indian_412
2518,Indian_579_4,21,Indian,,Indian_579
2519,Asian_738_1,6,Asian,4-6,Asian_738
2520,Indian_40_31,0,Indian,0-3,Indian_40
2521,African_681_5,6,African,4-6,African_681
2522,African_148_7,7,African,7-9,African_148
2523,Asian_36_15,6,Asian,4-6,Asian_36
2524,Asian_64_33,6,Asian,4-6,Asian_64
2525,Indian_18_4,11,Indian,10-12,Indian_18
2526,African_191_19,8,African,7-9,African_191
2527,Indian_465_6,31,Indian,,Indian_465
2528,Indian_316_0,23,Indian,,Indian_316
2529,Caucasian_519_227,14,Caucasian,13-15,Caucasian_519
2530,Caucasian_1002_2,2,Caucasian,0-3,Caucasian_1002
2531,Indian_544_5,19,Indian,,Indian_544
2532,Indian_531_20,6,Indian,4-6,Indian_531
2533,Asian_31_16,2,Asian,0-3,Asian_31
2534,African_332_0,8,African,7-9,African_332
2535,Caucasian_212_36,2,Caucasian,0-3,Caucasian_212
2536,African_623_3,23,African,,African_623
2537,Asian_269_6,10,Asian,10-12,Asian_269
2538,Asian_114_2,8,Asian,7-9,Asian_114
2539,Asian_350_9,5,Asian,4-6,Asian_350
2540,Asian_381_18,0,Asian,0-3,Asian_381
2541,Indian_150_0,3,Indian,0-3,Indian_150
2542,Indian_492_3,8,Indian,7-9,Indian_492
2543,Indian_240_1,12,Indian,10-12,Indian_240
2544,African_310_8,12,African,10-12,African_310
2545,Asian_259_10,1,Asian,0-3,Asian_259
2546,Caucasian_137_8,5,Caucasian,4-6,Caucasian_137
2547,African_285_16,4,African,4-6,African_285
2548,Caucasian_79_1,5,Caucasian,4-6,Caucasian_79
2549,Indian_340_1,9,Indian,7-9,Indian_340
2551,Asian_548_0,0,Asian,0-3,Asian_548
2552,Caucasian_1404_7,4,Caucasian,4-6,Caucasian_1404
2553,Asian_66_17,14,Asian,13-15,Asian_66
2554,Indian_126_20,8,Indian,7-9,Indian_126
2555,Indian_241_0,8,Indian,7-9,Indian_241
2556,Caucasian_92_30,8,Caucasian,7-9,Caucasian_92
2557,Indian_308_3,13,Indian,13-15,Indian_308
2558,African_178_64,10,African,10-12,African_178
2559,Caucasian_1075_8,0,Caucasian,0-3,Caucasian_1075
2560,Caucasian_226_20,2,Caucasian,0-3,Caucasian_226
2561,Asian_693_0,1,Asian,0-3,Asian_693
2562,Asian_480_29,4,Asian,4-6,Asian_480
2563,Caucasian_1262_4,2,Caucasian,0-3,Caucasian_1262
2564,African_11_2,27,African,,African_11
2565,Asian_332_24,7,Asian,7-9,Asian_332
2566,Indian_217_2,28,Indian,,Indian_217
2567,Indian_514_3,8,Indian,7-9,Indian_514
2568,Asian_470_40,3,Asian,0-3,Asian_470
2569,Caucasian_172_1,1,Caucasian,0-3,Caucasian_172
2570,Caucasian_1363_1,9,Caucasian,7-9,Caucasian_1363
2571,Caucasian_399_42,2,Caucasian,0-3,Caucasian_399
2572,Indian_602_49,7,Indian,7-9,Indian_602
2573,Asian_237_2,6,Asian,4-6,Asian_237
2574,African_540_19,9,African,7-9,African_540
2575,Indian_201_1,10,Indian,10-12,Indian_201
2576,Indian_484_4,0,Indian,0-3,Indian_484
2577,African_469_1,8,African,7-9,African_469
2578,Indian_41_10,8,Indian,7-9,Indian_41
2579,Asian_417_5,8,Asian,7-9,Asian_417
2580,Indian_687_0,18,Indian,16-18,Indian_687
2581,Caucasian_329_96,13,Caucasian,13-15,Caucasian_329
2582,Caucasian_1198_11,3,Caucasian,0-3,Caucasian_1198
2583,Indian_656_3,4,Indian,4-6,Indian_656
2584,Caucasian_109_88,11,Caucasian,10-12,Caucasian_109
2585,African_70_0,3,African,0-3,African_70
2586,African_419_2,10,African,10-12,African_419
2587,Caucasian_258_41,2,Caucasian,0-3,Caucasian_258
2588,African_237_29,19,African,,African_237
2589,Indian_114_3,2,Indian,0-3,Indian_114
2590,Indian_105_4,8,Indian,7-9,Indian_105
2591,Caucasian_168_30,4,Caucasian,4-6,Caucasian_168
2592,Indian_502_6,31,Indian,,Indian_502
2593,African_826_12,7,African,7-9,African_826
2594,Asian_413_26,3,Asian,0-3,Asian_413
2595,Indian_179_8,5,Indian,4-6,Indian_179
2596,Asian_250_0,5,Asian,4-6,Asian_250
2597,Asian_600_15,4,Asian,4-6,Asian_600
2598,Caucasian_96_23,8,Caucasian,7-9,Caucasian_96
2599,Asian_252_5,5,Asian,4-6,Asian_252
2600,Indian_691_4,15,Indian,13-15,Indian_691
2601,Indian_307_0,5,Indian,4-6,Indian_307
2602,Asian_55_2,0,Asian,0-3,Asian_55
2603,Caucasian_112_3,2,Caucasian,0-3,Caucasian_112
2604,Caucasian_471_51,2,Caucasian,0-3,Caucasian_471
2605,Asian_546_20,5,Asian,4-6,Asian_546
2606,Caucasian_428_35,7,Caucasian,7-9,Caucasian_428
2607,African_591_0,6,African,4-6,African_591
2608,African_139_0,18,African,16-18,African_139
2609,Caucasian_1307_19,3,Caucasian,0-3,Caucasian_1307
2610,Indian_380_2,17,Indian,16-18,Indian_380
2611,African_436_2,14,African,13-15,African_436
2612,Caucasian_310_2,1,Caucasian,0-3,Caucasian_310
2613,Asian_296_41,7,Asian,7-9,Asian_296
2615,Indian_159_0,4,Indian,4-6,Indian_159
2616,Indian_652_0,9,Indian,7-9,Indian_652
2617,African_284_16,4,African,4-6,African_284
2618,Asian_11_90,4,Asian,4-6,Asian_11
2619,Caucasian_1009_2,2,Caucasian,0-3,Caucasian_1009
2620,Caucasian_1046_9,3,Caucasian,0-3,Caucasian_1046
2621,Caucasian_1094_17,8,Caucasian,7-9,Caucasian_1094
2622,Caucasian_1028_13,0,Caucasian,0-3,Caucasian_1028
2623,Asian_492_70,2,Asian,0-3,Asian_492
2624,African_504_3,10,African,10-12,African_504
2625,Asian_530_4,1,Asian,0-3,Asian_530
2626,African_434_14,9,African,7-9,African_434
2627,Caucasian_356_5,2,Caucasian,0-3,Caucasian_356
2628,Indian_664_0,13,Indian,13-15,Indian_664
2629,Asian_330_36,7,Asian,7-9,Asian_330
2630,Caucasian_1163_1,1,Caucasian,0-3,Caucasian_1163
2631,African_367_21,7,African,7-9,African_367
2632,African_484_23,4,African,4-6,African_484
2633,African_119_14,15,African,13-15,African_119
2634,Asian_316_1,2,Asian,0-3,Asian_316
2635,African_811_1,5,African,4-6,African_811
2636,Caucasian_1297_2,3,Caucasian,0-3,Caucasian_1297
2637,Asian_336_20,13,Asian,13-15,Asian_336
2638,Indian_102_2,14,Indian,13-15,Indian_102
2639,Asian_525_7,2,Asian,0-3,Asian_525
2640,Asian_386_40,9,Asian,7-9,Asian_386
2641,Caucasian_450_18,10,Caucasian,10-12,Caucasian_450
2642,Indian_693_6,8,Indian,7-9,Indian_693
2643,Indian_399_11,13,Indian,13-15,Indian_399
2644,Caucasian_384_40,7,Caucasian,7-9,Caucasian_384
2645,African_130_1,10,African,10-12,African_130
2646,Asian_627_77,7,Asian,7-9,Asian_627
2647,African_247_0,6,African,4-6,African_247
2648,Caucasian_1007_6,0,Caucasian,0-3,Caucasian_1007
2649,African_570_7,4,African,4-6,African_570
2650,Caucasian_505_4,5,Caucasian,4-6,Caucasian_505
2651,Caucasian_1272_3,5,Caucasian,4-6,Caucasian_1272
2652,Caucasian_502_13,6,Caucasian,4-6,Caucasian_502
2653,Asian_658_13,3,Asian,0-3,Asian_658
2654,Asian_427_2,3,Asian,0-3,Asian_427
2655,African_266_27,8,African,7-9,African_266
2656,Indian_531_37,14,Indian,13-15,Indian_531
2657,African_328_33,23,African,,African_328
2658,Asian_697_1,2,Asian,0-3,Asian_697
2659,Caucasian_384_11,4,Caucasian,4-6,Caucasian_384
2660,African_357_0,12,African,10-12,African_357
2661,Asian_368_2,7,Asian,7-9,Asian_368
2662,African_36_0,11,African,10-12,African_36
2663,African_53_21,10,African,10-12,African_53
2664,Asian_174_1,11,Asian,10-12,Asian_174
2665,African_251_1,5,African,4-6,African_251
2666,Asian_454_2,20,Asian,,Asian_454
2667,African_236_4,8,African,7-9,African_236
2668,Asian_390_72,1,Asian,0-3,Asian_390
2669,African_424_0,5,African,4-6,African_424
2670,Indian_348_12,3,Indian,0-3,Indian_348
2671,Indian_528_10,4,Indian,4-6,Indian_528
2672,Caucasian_1165_24,1,Caucasian,0-3,Caucasian_1165
2673,Indian_145_3,4,Indian,4-6,Indian_145
2674,Asian_143_38,2,Asian,0-3,Asian_143
2675,Asian_301_38,6,Asian,4-6,Asian_301
2676,African_462_4,8,African,7-9,African_462
2677,Asian_483_35,22,Asian,,Asian_483
2678,Asian_225_73,11,Asian,10-12,Asian_225
2679,Indian_302_38,5,Indian,4-6,Indian_302
2680,Caucasian_24_96,2,Caucasian,0-3,Caucasian_24
2681,Caucasian_425_21,25,Caucasian,,Caucasian_425
2682,Caucasian_194_7,7,Caucasian,7-9,Caucasian_194
2683,African_209_11,2,African,0-3,African_209
2684,African_548_30,3,African,0-3,African_548
2685,Caucasian_1132_1,0,Caucasian,0-3,Caucasian_1132
2686,Asian_726_96,6,Asian,4-6,Asian_726
2687,African_310_6,24,African,,African_310
2688,Caucasian_266_5,0,Caucasian,0-3,Caucasian_266
2689,Indian_503_6,7,Indian,7-9,Indian_503
2690,Caucasian_589_41,6,Caucasian,4-6,Caucasian_589
2691,Caucasian_1256_27,4,Caucasian,4-6,Caucasian_1256
2692,Caucasian_1183_54,16,Caucasian,16-18,Caucasian_1183
2693,Caucasian_1326_40,7,Caucasian,7-9,Caucasian_1326
2694,Caucasian_1259_2,1,Caucasian,0-3,Caucasian_1259
2695,Indian_399_2,12,Indian,10-12,Indian_399
2696,Asian_739_1,6,Asian,4-6,Asian_739
2697,Asian_449_10,2,Asian,0-3,Asian_449
2698,Indian_480_0,14,Indian,13-15,Indian_480
2699,African_151_6,10,African,10-12,African_151
2700,African_471_38,8,African,7-9,African_471
2701,African_507_3,10,African,10-12,African_507
2702,Caucasian_434_9,7,Caucasian,7-9,Caucasian_434
2703,Asian_644_7,2,Asian,0-3,Asian_644
2704,Caucasian_1063_58,5,Caucasian,4-6,Caucasian_1063
2705,Indian_303_1,9,Indian,7-9,Indian_303
2706,African_727_44,8,African,7-9,African_727
2707,Indian_130_32,19,Indian,,Indian_130
2708,Caucasian_269_9,8,Caucasian,7-9,Caucasian_269
2709,African_590_15,1,African,0-3,African_590
2710,Indian_563_3,3,Indian,0-3,Indian_563
2711,Caucasian_205_16,6,Caucasian,4-6,Caucasian_205
2712,Asian_474_27,10,Asian,10-12,Asian_474
2713,Asian_375_75,22,Asian,,Asian_375
2714,Caucasian_1063_29,1,Caucasian,0-3,Caucasian_1063
2715,Indian_113_0,13,Indian,13-15,Indian_113
2716,Caucasian_543_0,4,Caucasian,4-6,Caucasian_543
2717,Indian_402_13,5,Indian,4-6,Indian_402
2718,African_160_12,8,African,7-9,African_160
2719,African_644_9,4,African,4-6,African_644
2720,Indian_506_0,9,Indian,7-9,Indian_506
2721,Caucasian_221_4,7,Caucasian,7-9,Caucasian_221
2722,Indian_274_1,10,Indian,10-12,Indian_274
2723,Indian_27_0,11,Indian,10-12,Indian_27
2724,Indian_21_0,11,Indian,10-12,Indian_21
2725,Asian_459_13,23,Asian,,Asian_459
2726,Caucasian_1359_15,7,Caucasian,7-9,Caucasian_1359
2727,Caucasian_335_31,2,Caucasian,0-3,Caucasian_335
2728,Caucasian_580_4,1,Caucasian,0-3,Caucasian_580
2729,Asian_229_20,4,Asian,4-6,Asian_229
2730,Indian_364_10,7,Indian,7-9,Indian_364
2731,Indian_198_0,15,Indian,13-15,Indian_198
2732,Caucasian_440_86,7,Caucasian,7-9,Caucasian_440
2733,Indian_7_0,13,Indian,13-15,Indian_7
2734,Asian_314_12,3,Asian,0-3,Asian_314
2735,African_375_0,6,African,4-6,African_375
2736,Caucasian_166_46,0,Caucasian,0-3,Caucasian_166
2737,Indian_556_4,19,Indian,,Indian_556
