img_name,im_id,ethnicity,id_class,face_id,Age,children_agegroup
m.0cf93t_0008,m.0cf93t,Asian,0cf93t,8,36,
m.03czg0_0002,m.03czg0,Asian,03czg0,2,27,
m.0c2cz6_0002,m.0c2cz6,Asian,0c2cz6,2,27,
m.0gtpl87_0001,m.0gtpl87,Asian,0gtpl87,1,41,
m.02r80dq_0002,m.02r80dq,Asian,02r80dq,2,30,
m.0272sx_0004,m.0272sx,Asian,0272sx,4,54,
m.01vrw27_0001,m.01vrw27,Asian,01vrw27,1,36,
m.01bsgq_0002,m.01bsgq,Asian,01bsgq,2,36,
m.0h64xqh_0004,m.0h64xqh,Asian,0h64xqh,4,44,
m.017j1w_0001,m.017j1w,Asian,017j1w,1,77,
m.02890bv_0004,m.02890bv,Asian,02890bv,4,51,
m.0hnclhz_0001,m.0hnclhz,Asian,0hnclhz,1,28,
m.02sbwl_0004,m.02sbwl,Asian,02sbwl,4,75,
m.0gbzyl_0001,m.0gbzyl,Asian,0gbzyl,1,25,
m.01wvfjm_0005,m.01wvfjm,Asian,01wvfjm,5,35,
m.02z5m07_0001,m.02z5m07,Asian,02z5m07,1,30,
m.0gh700h_0001,m.0gh700h,Asian,0gh700h,1,28,
m.0dllqgb_0001,m.0dllqgb,Asian,0dllqgb,1,46,
m.09k3hc_0001,m.09k3hc,Asian,09k3hc,1,28,
m.09w8x5_0003,m.09w8x5,Asian,09w8x5,3,39,
m.0kfzb_0003,m.0kfzb,Asian,0kfzb,3,58,
m.0416hrm_0005,m.0416hrm,Asian,0416hrm,5,23,
m.0dryl7j_0002,m.0dryl7j,Asian,0dryl7j,2,41,
m.02pm_cv_0003,m.02pm_cv,Asian,02pm_cv,3,29,
m.03npzdh_0002,m.03npzdh,Asian,03npzdh,2,21,
m.02r7_c8_0003,m.02r7_c8,Asian,02r7_c8,3,30,
m.0f4q6y_0003,m.0f4q6y,Asian,0f4q6y,3,53,
m.09rxwk7_0004,m.09rxwk7,Asian,09rxwk7,4,19,
m.01wnwcx_0003,m.01wnwcx,Asian,01wnwcx,3,29,
m.0334q_0001,m.0334q,Asian,0334q,1,64,
m.05047r_0002,m.05047r,Asian,05047r,2,24,
m.0czd0f0_0001,m.0czd0f0,Asian,0czd0f0,1,33,
m.02vphvr_0002,m.02vphvr,Asian,02vphvr,2,31,
m.09_kxq_0003,m.09_kxq,Asian,09_kxq,3,35,
m.0df7r1_0001,m.0df7r1,Asian,0df7r1,1,37,
m.04f5z2_0004,m.04f5z2,Asian,04f5z2,4,41,
m.02sm8_0002,m.02sm8,Asian,02sm8,2,58,
m.04z3w9_0003,m.04z3w9,Asian,04z3w9,3,31,
m.0288zrm_0003,m.0288zrm,Asian,0288zrm,3,44,
m.05bp47_0001,m.05bp47,Asian,05bp47,1,41,
m.06pvrh_0001,m.06pvrh,Asian,06pvrh,1,57,
m.02n177_0001,m.02n177,Asian,02n177,1,53,
m.03hzd3l_0005,m.03hzd3l,Asian,03hzd3l,5,21,
m.0f6w2w_0003,m.0f6w2w,Asian,0f6w2w,3,35,
m.0bkfkm_0004,m.0bkfkm,Asian,0bkfkm,4,20,
m.0h7t_f_0003,m.0h7t_f,Asian,0h7t_f,3,34,
m.0db420_0005,m.0db420,Asian,0db420,5,29,
m.019hwz_0001,m.019hwz,Asian,019hwz,1,24,
m.027tnky_0003,m.027tnky,Asian,027tnky,3,22,
m.03qkhkw_0004,m.03qkhkw,Asian,03qkhkw,4,36,
m.094wsb_0001,m.094wsb,Asian,094wsb,1,33,
m.026qzs_0003,m.026qzs,Asian,026qzs,3,38,
m.0282t33_0004,m.0282t33,Asian,0282t33,4,24,
m.0575d1_0001,m.0575d1,Asian,0575d1,1,29,
m.01r_pld_0001,m.01r_pld,Asian,01r_pld,1,29,
m.03qj4q_0002,m.03qj4q,Asian,03qj4q,2,39,
m.013y3t_0004,m.013y3t,Asian,013y3t,4,73,
m.0j9kszs_0002,m.0j9kszs,Asian,0j9kszs,2,25,
m.02px67h_0004,m.02px67h,Asian,02px67h,4,25,
m.0fzjhv_0002,m.0fzjhv,Asian,0fzjhv,2,29,
m.0ksttk_0002,m.0ksttk,Asian,0ksttk,2,61,
m.01tx2__0005,m.01tx2_,Asian,01tx2_,5,52,
m.04jn0nv_0002,m.04jn0nv,Asian,04jn0nv,2,27,
m.0h3f28j_0003,m.0h3f28j,Asian,0h3f28j,3,26,
m.03xd3s_0002,m.03xd3s,Asian,03xd3s,2,39,
m.02qxx5n_0004,m.02qxx5n,Asian,02qxx5n,4,51,
m.09v9r30_0001,m.09v9r30,Asian,09v9r30,1,32,
m.031_q2_0001,m.031_q2,Asian,031_q2,1,27,
m.0jvvbfb_0003,m.0jvvbfb,Asian,0jvvbfb,3,37,
m.02zbjhq_0002,m.02zbjhq,Asian,02zbjhq,2,24,
m.02vphvr_0003,m.02vphvr,Asian,02vphvr,3,39,
m.06z45n_0002,m.06z45n,Asian,06z45n,2,28,
m.04cwdp7_0003,m.04cwdp7,Asian,04cwdp7,3,49,
m.0glsh3l_0004,m.0glsh3l,Asian,0glsh3l,4,24,
m.0jt578s_0002,m.0jt578s,Asian,0jt578s,2,27,
m.03czcv_0003,m.03czcv,Asian,03czcv,3,27,
m.0k__f5_0004,m.0k__f5,Asian,0k__f5,4,28,
m.0sgqn1h_0004,m.0sgqn1h,Asian,0sgqn1h,4,59,
m.026p1t1_0002,m.026p1t1,Asian,026p1t1,2,34,
m.057wf4_0001,m.057wf4,Asian,057wf4,1,61,
m.02rw9n_0003,m.02rw9n,Asian,02rw9n,3,58,
m.0frqbb_0003,m.0frqbb,Asian,0frqbb,3,39,
m.046t6p_0002,m.046t6p,Asian,046t6p,2,36,
m.0cbfhg_0004,m.0cbfhg,Asian,0cbfhg,4,27,
m.0g9vy3d_0001,m.0g9vy3d,Asian,0g9vy3d,1,20,
m.01dtdk_0001,m.01dtdk,Asian,01dtdk,1,74,
m.0495t8_0003,m.0495t8,Asian,0495t8,3,34,
m.03r1d2_0002,m.03r1d2,Asian,03r1d2,2,26,
m.03zfjz_0004,m.03zfjz,Asian,03zfjz,4,30,
m.0806gsq_0003,m.0806gsq,Asian,0806gsq,3,35,
m.0sgqn3w_0003,m.0sgqn3w,Asian,0sgqn3w,3,41,
m.0n_dnh3_0001,m.0n_dnh3,Asian,0n_dnh3,1,22,
m.0n4c2v5_0002,m.0n4c2v5,Asian,0n4c2v5,2,25,
m.027z7h7_0001,m.027z7h7,Asian,027z7h7,1,19,
m.064l9sl_0003,m.064l9sl,Asian,064l9sl,3,76,
m.03ccp5m_0001,m.03ccp5m,Asian,03ccp5m,1,31,
m.02phc91_0004,m.02phc91,Asian,02phc91,4,57,
m.06zjqvf_0001,m.06zjqvf,Asian,06zjqvf,1,28,
m.07hf17_0002,m.07hf17,Asian,07hf17,2,38,
m.019hmf_0003,m.019hmf,Asian,019hmf,3,42,
m.02846b1_0002,m.02846b1,Asian,02846b1,2,26,
m.063dc6_0001,m.063dc6,Asian,063dc6,1,27,
m.0640z6z_0003,m.0640z6z,Asian,0640z6z,3,25,
m.0411c7c_0001,m.0411c7c,Asian,0411c7c,1,29,
m.0fw3vg_0004,m.0fw3vg,Asian,0fw3vg,4,19,
m.03c7pc5_0002,m.03c7pc5,Asian,03c7pc5,2,55,
m.04fcyv9_0003,m.04fcyv9,Asian,04fcyv9,3,60,
m.04xvn3_0006,m.04xvn3,Asian,04xvn3,6,37,
m.01snrw7_0003,m.01snrw7,Asian,01snrw7,3,36,
m.06nvhd_0003,m.06nvhd,Asian,06nvhd,3,40,
m.0chg_3_0002,m.0chg_3,Asian,0chg_3,2,60,
m.023zg7_0006,m.023zg7,Asian,023zg7,6,37,
m.06jvgh_0002,m.06jvgh,Asian,06jvgh,2,34,
m.02r5mm5_0008,m.02r5mm5,Asian,02r5mm5,8,65,
m.02y6zz_0001,m.02y6zz,Asian,02y6zz,1,24,
m.0cc3pb_0001,m.0cc3pb,Asian,0cc3pb,1,37,
m.01m54p_0002,m.01m54p,Asian,01m54p,2,60,
m.04gt2x1_0003,m.04gt2x1,Asian,04gt2x1,3,21,
m.03bdj5_0003,m.03bdj5,Asian,03bdj5,3,33,
m.075n5l_0003,m.075n5l,Asian,075n5l,3,57,
m.02w923h_0003,m.02w923h,Asian,02w923h,3,56,
m.0dsf1xn_0002,m.0dsf1xn,Asian,0dsf1xn,2,38,
m.04fhrl_0001,m.04fhrl,Asian,04fhrl,1,29,
m.01z1jg_0004,m.01z1jg,Asian,01z1jg,4,46,
m.01y9fp_0003,m.01y9fp,Asian,01y9fp,3,54,
m.0vprx0y_0001,m.0vprx0y,Asian,0vprx0y,1,26,
m.0c016g__0003,m.0c016g_,Asian,0c016g_,3,43,
m.0b02zh_0001,m.0b02zh,Asian,0b02zh,1,25,
m.0dzbdf_0003,m.0dzbdf,Asian,0dzbdf,3,62,
m.07m0dd_0003,m.07m0dd,Asian,07m0dd,3,47,
m.0h6fdn_0003,m.0h6fdn,Asian,0h6fdn,3,39,
m.041s0m_0002,m.041s0m,Asian,041s0m,2,31,
m.01wvydk_0003,m.01wvydk,Asian,01wvydk,3,56,
m.04_78q_0001,m.04_78q,Asian,04_78q,1,46,
m.01wx4w_0001,m.01wx4w,Asian,01wx4w,1,47,
m.025zghf_0002,m.025zghf,Asian,025zghf,2,44,
m.04szxh_0004,m.04szxh,Asian,04szxh,4,28,
m.0j62rxp_0004,m.0j62rxp,Asian,0j62rxp,4,31,
m.08wh8b_0003,m.08wh8b,Asian,08wh8b,3,42,
m.031h1r_0001,m.031h1r,Asian,031h1r,1,50,
m.04ybsq_0002,m.04ybsq,Asian,04ybsq,2,25,
m.08_zwy_0003,m.08_zwy,Asian,08_zwy,3,59,
m.02px4tq_0001,m.02px4tq,Asian,02px4tq,1,31,
m.09rv1q_0004,m.09rv1q,Asian,09rv1q,4,75,
m.0gkztc9_0002,m.0gkztc9,Asian,0gkztc9,2,48,
m.02pjrkt_0001,m.02pjrkt,Asian,02pjrkt,1,28,
m.0gx0snc_0003,m.0gx0snc,Asian,0gx0snc,3,31,
m.023fcq_0002,m.023fcq,Asian,023fcq,2,37,
m.02fxrm_0004,m.02fxrm,Asian,02fxrm,4,39,
m.03j3dpb_0002,m.03j3dpb,Asian,03j3dpb,2,30,
m.02z0qkj_0003,m.02z0qkj,Asian,02z0qkj,3,30,
m.042krf_0001,m.042krf,Asian,042krf,1,21,
m.04glpb0_0002,m.04glpb0,Asian,04glpb0,2,23,
m.03gvy8__0004,m.03gvy8_,Asian,03gvy8_,4,58,
m.0gc6z2n_0001,m.0gc6z2n,Asian,0gc6z2n,1,37,
m.09v6s9r_0004,m.09v6s9r,Asian,09v6s9r,4,27,
m.03cx2x_0003,m.03cx2x,Asian,03cx2x,3,43,
m.02r80dq_0004,m.02r80dq,Asian,02r80dq,4,42,
m.0gx0k8r_0002,m.0gx0k8r,Asian,0gx0k8r,2,24,
m.0h6h8w_0004,m.0h6h8w,Asian,0h6h8w,4,23,
m.0547_x_0004,m.0547_x,Asian,0547_x,4,35,
m.064kgq3_0001,m.064kgq3,Asian,064kgq3,1,22,
m.02rx450_0003,m.02rx450,Asian,02rx450,3,35,
m.041s0m_0001,m.041s0m,Asian,041s0m,1,28,
m.02z2qdw_0001,m.02z2qdw,Asian,02z2qdw,1,45,
m.03nxhwz_0001,m.03nxhwz,Asian,03nxhwz,1,19,
m.01zdw3_0003,m.01zdw3,Asian,01zdw3,3,45,
m.0g5r8hb_0002,m.0g5r8hb,Asian,0g5r8hb,2,26,
m.04f2w1x_0002,m.04f2w1x,Asian,04f2w1x,2,28,
m.0gbzffn_0001,m.0gbzffn,Asian,0gbzffn,1,40,
m.06c1fd_0004,m.06c1fd,Asian,06c1fd,4,26,
m.05q739f_0003,m.05q739f,Asian,05q739f,3,44,
m.0c00q7n_0003,m.0c00q7n,Asian,0c00q7n,3,38,
m.08wh8b_0005,m.08wh8b,Asian,08wh8b,5,47,
m.0418h2_0003,m.0418h2,Asian,0418h2,3,50,
m.06rjr5_0005,m.06rjr5,Asian,06rjr5,5,26,
m.07lhd2_0001,m.07lhd2,Asian,07lhd2,1,35,
m.05zj325_0004,m.05zj325,Asian,05zj325,4,44,
m.031nvl_0002,m.031nvl,Asian,031nvl,2,37,
m.04nrb41_0001,m.04nrb41,Asian,04nrb41,1,52,
m.0g9vpt__0001,m.0g9vpt_,Asian,0g9vpt_,1,22,
m.04nzf7_0002,m.04nzf7,Asian,04nzf7,2,46,
m.0chh6w_0003,m.0chh6w,Asian,0chh6w,3,30,
m.025zrl6_0001,m.025zrl6,Asian,025zrl6,1,49,
m.04dvx_0001,m.04dvx,Asian,04dvx,1,46,
m.09x3s8_0004,m.09x3s8,Asian,09x3s8,4,27,
m.06khfg_0003,m.06khfg,Asian,06khfg,3,30,
m.04y72gl_0004,m.04y72gl,Asian,04y72gl,4,26,
m.09rv1q_0003,m.09rv1q,Asian,09rv1q,3,68,
m.067hys_0001,m.067hys,Asian,067hys,1,38,
m.04j5hv_0003,m.04j5hv,Asian,04j5hv,3,42,
m.06w9fq5_0003,m.06w9fq5,Asian,06w9fq5,3,53,
m.0d5cy_0001,m.0d5cy,Asian,0d5cy,1,54,
m.0279kym_0003,m.0279kym,Asian,0279kym,3,41,
m.01rcb__0005,m.01rcb_,Asian,01rcb_,5,66,
m.02qmg1y_0002,m.02qmg1y,Asian,02qmg1y,2,36,
m.027rk9q_0005,m.027rk9q,Asian,027rk9q,5,29,
m.05f4w4t_0002,m.05f4w4t,Asian,05f4w4t,2,32,
m.0knvrgk_0003,m.0knvrgk,Asian,0knvrgk,3,29,
m.027fpql_0001,m.027fpql,Asian,027fpql,1,31,
m.02csf7_0002,m.02csf7,Asian,02csf7,2,68,
m.0668qy_0005,m.0668qy,Asian,0668qy,5,23,
m.02qn87l_0003,m.02qn87l,Asian,02qn87l,3,27,
m.0c5smx_0004,m.0c5smx,Asian,0c5smx,4,56,
m.0h3m6cs_0003,m.0h3m6cs,Asian,0h3m6cs,3,23,
m.03r17v_0006,m.03r17v,Asian,03r17v,6,29,
m.05cnb8_0002,m.05cnb8,Asian,05cnb8,2,28,
m.02rnyvc_0005,m.02rnyvc,Asian,02rnyvc,5,39,
m.0h3f3pj_0005,m.0h3f3pj,Asian,0h3f3pj,5,26,
m.03cnf16_0001,m.03cnf16,Asian,03cnf16,1,47,
m.0j9p68__0003,m.0j9p68_,Asian,0j9p68_,3,22,
m.04ybpx_0004,m.04ybpx,Asian,04ybpx,4,27,
m.0b77s6y_0002,m.0b77s6y,Asian,0b77s6y,2,31,
m.0b74qgf_0003,m.0b74qgf,Asian,0b74qgf,3,42,
m.0135lv_0001,m.0135lv,Asian,0135lv,1,52,
m.08w22f_0001,m.08w22f,Asian,08w22f,1,28,
m.04vdqq_0002,m.04vdqq,Asian,04vdqq,2,23,
m.026hrgz_0003,m.026hrgz,Asian,026hrgz,3,29,
m.028lk9_0002,m.028lk9,Asian,028lk9,2,83,
m.0c03p4j_0004,m.0c03p4j,Asian,0c03p4j,4,24,
m.030mlg_0003,m.030mlg,Asian,030mlg,3,51,
m.06ff3l_0005,m.06ff3l,Asian,06ff3l,5,30,
m.0hndd71_0003,m.0hndd71,Asian,0hndd71,3,22,
m.03qqkg_0002,m.03qqkg,Asian,03qqkg,2,26,
m.01w57m_0004,m.01w57m,Asian,01w57m,4,38,
m.07s6qfm_0001,m.07s6qfm,Asian,07s6qfm,1,34,
m.0ddcdlp_0002,m.0ddcdlp,Asian,0ddcdlp,2,55,
m.027cz_s_0001,m.027cz_s,Asian,027cz_s,1,40,
m.0d73cx_0003,m.0d73cx,Asian,0d73cx,3,24,
m.0dzpq2_0005,m.0dzpq2,Asian,0dzpq2,5,58,
m.0gq572_0001,m.0gq572,Asian,0gq572,1,31,
m.04yn18_0001,m.04yn18,Asian,04yn18,1,25,
m.02q1kxv_0003,m.02q1kxv,Asian,02q1kxv,3,29,
m.03bdj5_0001,m.03bdj5,Asian,03bdj5,1,29,
m.0c_n9__0001,m.0c_n9_,Asian,0c_n9_,1,28,
m.03f0xp1_0002,m.03f0xp1,Asian,03f0xp1,2,29,
m.0nfwntb_0004,m.0nfwntb,Asian,0nfwntb,4,69,
m.081z4p_0002,m.081z4p,Asian,081z4p,2,38,
m.040j7n_0002,m.040j7n,Asian,040j7n,2,29,
m.02wwqbh_0002,m.02wwqbh,Asian,02wwqbh,2,35,
m.041gwg_0003,m.041gwg,Asian,041gwg,3,73,
m.0nfwntb_0002,m.0nfwntb,Asian,0nfwntb,2,58,
m.03wbqjn_0003,m.03wbqjn,Asian,03wbqjn,3,66,
m.047rx57_0004,m.047rx57,Asian,047rx57,4,33,
m.01yjlm_0002,m.01yjlm,Asian,01yjlm,2,20,
m.0268ng7_0004,m.0268ng7,Asian,0268ng7,4,40,
m.0k8npvp_0002,m.0k8npvp,Asian,0k8npvp,2,19,
m.0f478z_0001,m.0f478z,Asian,0f478z,1,25,
m.0d_633l_0001,m.0d_633l,Asian,0d_633l,1,33,
m.03q3nq_0002,m.03q3nq,Asian,03q3nq,2,30,
m.03cvh86_0001,m.03cvh86,Asian,03cvh86,1,54,
m.02rfh_c_0004,m.02rfh_c,Asian,02rfh_c,4,20,
m.04gj5x7_0001,m.04gj5x7,Asian,04gj5x7,1,39,
m.02394q_0001,m.02394q,Asian,02394q,1,55,
m.076rrm_0002,m.076rrm,Asian,076rrm,2,31,
m.01ndxw_0001,m.01ndxw,Asian,01ndxw,1,42,
m.0h3nls_0002,m.0h3nls,Asian,0h3nls,2,51,
m.01_d_4_0004,m.01_d_4,Asian,01_d_4,4,23,
m.0d5060_0001,m.0d5060,Asian,0d5060,1,23,
m.0cnx_py_0001,m.0cnx_py,Asian,0cnx_py,1,57,
m.0cf93t_0005,m.0cf93t,Asian,0cf93t,5,33,
m.02pwxx1_0003,m.02pwxx1,Asian,02pwxx1,3,34,
m.026zvqr_0005,m.026zvqr,Asian,026zvqr,5,26,
m.0clqz6x_0005,m.0clqz6x,Asian,0clqz6x,5,21,
m.05h5by_0001,m.05h5by,Asian,05h5by,1,57,
m.04_163g_0001,m.04_163g,Asian,04_163g,1,29,
m.0sgqn5d_0003,m.0sgqn5d,Asian,0sgqn5d,3,62,
m.02857j2_0005,m.02857j2,Asian,02857j2,5,37,
m.0432f6_0005,m.0432f6,Asian,0432f6,5,52,
m.08gkz8_0004,m.08gkz8,Asian,08gkz8,4,30,
m.04_163g_0002,m.04_163g,Asian,04_163g,2,28,
m.0h64xqh_0005,m.0h64xqh,Asian,0h64xqh,5,50,
m.05zj325_0001,m.05zj325,Asian,05zj325,1,62,
m.02p_yt3_0004,m.02p_yt3,Asian,02p_yt3,4,39,
m.0bwk224_0004,m.0bwk224,Asian,0bwk224,4,25,
m.0ll4t0b_0005,m.0ll4t0b,Asian,0ll4t0b,5,34,
m.06jvdd_0002,m.06jvdd,Asian,06jvdd,2,52,
m.05r456_0004,m.05r456,Asian,05r456,4,71,
m.0f2906_0003,m.0f2906,Asian,0f2906,3,25,
m.0gkyhqd_0004,m.0gkyhqd,Asian,0gkyhqd,4,23,
m.06_w6xh_0005,m.06_w6xh,Asian,06_w6xh,5,32,
m.03qsnl_0002,m.03qsnl,Asian,03qsnl,2,29,
m.0g057__0004,m.0g057_,Asian,0g057_,4,51,
m.02890bv_0005,m.02890bv,Asian,02890bv,5,36,
m.06zjwm4_0002,m.06zjwm4,Asian,06zjwm4,2,40,
m.0gvsjw4_0003,m.0gvsjw4,Asian,0gvsjw4,3,63,
m.058kyj_0002,m.058kyj,Asian,058kyj,2,65,
m.04ghd8_0007,m.04ghd8,Asian,04ghd8,7,36,
m.04nfkk_0001,m.04nfkk,Asian,04nfkk,1,26,
m.0g41cwq_0002,m.0g41cwq,Asian,0g41cwq,2,25,
m.07v6k9_0003,m.07v6k9,Asian,07v6k9,3,29,
m.025w15l_0001,m.025w15l,Asian,025w15l,1,22,
m.06lt7_0002,m.06lt7,Asian,06lt7,2,25,
m.04cs6lf_0002,m.04cs6lf,Asian,04cs6lf,2,55,
m.04011l_0002,m.04011l,Asian,04011l,2,31,
m.02gync_0004,m.02gync,Asian,02gync,4,47,
m.015vyh_0001,m.015vyh,Asian,015vyh,1,53,
m.04ybp2k_0004,m.04ybp2k,Asian,04ybp2k,4,46,
m.01v20c0_0001,m.01v20c0,Asian,01v20c0,1,26,
m.0hgprs2_0004,m.0hgprs2,Asian,0hgprs2,4,28,
m.0c42rz4_0003,m.0c42rz4,Asian,0c42rz4,3,55,
m.038736_0001,m.038736,Asian,038736,1,25,
m.02q6kjb_0004,m.02q6kjb,Asian,02q6kjb,4,49,
m.01_v_j_0003,m.01_v_j,Asian,01_v_j,3,63,
m.04g137x_0002,m.04g137x,Indian,04g137x,2,32,
m.0ncng2f_0003,m.0ncng2f,Indian,0ncng2f,3,45,
m.0kvfq2z_0004,m.0kvfq2z,Indian,0kvfq2z,4,33,
m.0n9w20d_0003,m.0n9w20d,Indian,0n9w20d,3,26,
m.03zdww_0003,m.03zdww,Indian,03zdww,3,67,
m.04rr_s_0001,m.04rr_s,Indian,04rr_s,1,41,
m.0ds5724_0004,m.0ds5724,Indian,0ds5724,4,21,
m.04n0k5v_0002,m.04n0k5v,Indian,04n0k5v,2,34,
m.0bxy67_0001,m.0bxy67,Indian,0bxy67,1,51,
m.04mym7n_0003,m.04mym7n,Indian,04mym7n,3,29,
m.04rkgx_0004,m.04rkgx,Indian,04rkgx,4,28,
m.04z02v_0001,m.04z02v,Indian,04z02v,1,52,
m.0bx_4z3_0003,m.0bx_4z3,Indian,0bx_4z3,3,40,
m.0q2y9_v_0001,m.0q2y9_v,Indian,0q2y9_v,1,27,
m.05p880h_0003,m.05p880h,Indian,05p880h,3,25,
m.0ckp95_0001,m.0ckp95,Indian,0ckp95,1,32,
m.0ch4449_0002,m.0ch4449,Indian,0ch4449,2,38,
m.018fkc_0001,m.018fkc,Indian,018fkc,1,23,
m.0360yx_0002,m.0360yx,Indian,0360yx,2,41,
m.08hr72_0003,m.08hr72,Indian,08hr72,3,25,
m.03hz1n_0002,m.03hz1n,Indian,03hz1n,2,54,
m.05zvzn2_0003,m.05zvzn2,Indian,05zvzn2,3,49,
m.0n_54xx_0002,m.0n_54xx,Indian,0n_54xx,2,27,
m.03hkp94_0004,m.03hkp94,Indian,03hkp94,4,25,
m.0psvf_0003,m.0psvf,Indian,0psvf,3,63,
m.06w7vg8_0002,m.06w7vg8,Indian,06w7vg8,2,38,
m.09v7n0f_0004,m.09v7n0f,Indian,09v7n0f,4,27,
m.04q793__0001,m.04q793_,Indian,04q793_,1,39,
m.026_041_0002,m.026_041,Indian,026_041,2,56,
m.047kd2_0003,m.047kd2,Indian,047kd2,3,30,
m.08fdqv_0001,m.08fdqv,Indian,08fdqv,1,49,
m.076ymtg_0001,m.076ymtg,Indian,076ymtg,1,38,
m.0fq2084_0004,m.0fq2084,Indian,0fq2084,4,29,
m.01pk58_0001,m.01pk58,Indian,01pk58,1,54,
m.0pdbqkb_0004,m.0pdbqkb,Indian,0pdbqkb,4,32,
m.027jgzj_0002,m.027jgzj,Indian,027jgzj,2,22,
m.098d5s_0001,m.098d5s,Indian,098d5s,1,54,
m.0klz4w9_0003,m.0klz4w9,Indian,0klz4w9,3,23,
m.06zp02_0001,m.06zp02,Indian,06zp02,1,50,
m.0ddynyt_0003,m.0ddynyt,Indian,0ddynyt,3,32,
m.0cr6dzd_0003,m.0cr6dzd,Indian,0cr6dzd,3,43,
m.0381nh_0002,m.0381nh,Indian,0381nh,2,72,
m.025y8sn_0003,m.025y8sn,Indian,025y8sn,3,43,
m.03mkck_0004,m.03mkck,Indian,03mkck,4,28,
m.04rxzs_0001,m.04rxzs,Indian,04rxzs,1,45,
m.0281mp2_0004,m.0281mp2,Indian,0281mp2,4,46,
m.06pdnv_0001,m.06pdnv,Indian,06pdnv,1,39,
m.0f1w3r_0003,m.0f1w3r,Indian,0f1w3r,3,60,
m.026m_gk_0002,m.026m_gk,Indian,026m_gk,2,28,
m.09q64__0001,m.09q64_,Indian,09q64_,1,48,
m.02r3b5q_0003,m.02r3b5q,Indian,02r3b5q,3,50,
m.0dsdl4j_0003,m.0dsdl4j,Indian,0dsdl4j,3,25,
m.05kgfk_0002,m.05kgfk,Indian,05kgfk,2,31,
m.020sbm_0001,m.020sbm,Indian,020sbm,1,57,
m.064q7x3_0004,m.064q7x3,Indian,064q7x3,4,26,
m.0gg60_t_0002,m.0gg60_t,Indian,0gg60_t,2,26,
m.05f3bvm_0004,m.05f3bvm,Indian,05f3bvm,4,60,
m.0pc4m5n_0002,m.0pc4m5n,Indian,0pc4m5n,2,54,
m.02rtkn4_0002,m.02rtkn4,Indian,02rtkn4,2,31,
m.02pz_r_0004,m.02pz_r,Indian,02pz_r,4,40,
m.06q2bt_0001,m.06q2bt,Indian,06q2bt,1,36,
m.0d1qtp_0003,m.0d1qtp,Indian,0d1qtp,3,54,
m.0gyvg5_0003,m.0gyvg5,Indian,0gyvg5,3,59,
m.01mbzfm_0002,m.01mbzfm,Indian,01mbzfm,2,43,
m.0b6j8ks_0002,m.0b6j8ks,Indian,0b6j8ks,2,30,
m.04gv1tt_0001,m.04gv1tt,Indian,04gv1tt,1,42,
m.0c7wt7_0003,m.0c7wt7,Indian,0c7wt7,3,38,
m.07cq2g_0003,m.07cq2g,Indian,07cq2g,3,46,
m.0gkzxq7_0003,m.0gkzxq7,Indian,0gkzxq7,3,29,
m.06q2hb_0001,m.06q2hb,Indian,06q2hb,1,36,
m.04n4lsv_0003,m.04n4lsv,Indian,04n4lsv,3,20,
m.047lrkg_0002,m.047lrkg,Indian,047lrkg,2,38,
m.0b74pnx_0001,m.0b74pnx,Indian,0b74pnx,1,44,
m.09gmc2h_0005,m.09gmc2h,Indian,09gmc2h,5,44,
m.02sc5y_0002,m.02sc5y,Indian,02sc5y,2,49,
m.0bxzp3f_0003,m.0bxzp3f,Indian,0bxzp3f,3,31,
m.0d4jtf_0003,m.0d4jtf,Indian,0d4jtf,3,39,
m.03cpmzg_0001,m.03cpmzg,Indian,03cpmzg,1,50,
m.0h3ry9b_0002,m.0h3ry9b,Indian,0h3ry9b,2,38,
m.09tbx0_0003,m.09tbx0,Indian,09tbx0,3,49,
m.025yyhq_0002,m.025yyhq,Indian,025yyhq,2,47,
m.025tcjg_0003,m.025tcjg,Indian,025tcjg,3,39,
m.09gk4wd_0003,m.09gk4wd,Indian,09gk4wd,3,31,
m.02793d7_0003,m.02793d7,Indian,02793d7,3,52,
m.05p173_0001,m.05p173,Indian,05p173,1,32,
m.0515p2_0003,m.0515p2,Indian,0515p2,3,46,
m.0522m32_0003,m.0522m32,Indian,0522m32,3,30,
m.04x3j__0001,m.04x3j_,Indian,04x3j_,1,50,
m.0c9st__0003,m.0c9st_,Indian,0c9st_,3,26,
m.0gtvq06_0001,m.0gtvq06,Indian,0gtvq06,1,43,
m.02q4r5__0001,m.02q4r5_,Indian,02q4r5_,1,24,
m.09mnr9_0002,m.09mnr9,Indian,09mnr9,2,35,
m.04p346_0002,m.04p346,Indian,04p346,2,48,
m.02r7vfs_0001,m.02r7vfs,Indian,02r7vfs,1,44,
m.026xrvd_0002,m.026xrvd,Indian,026xrvd,2,39,
m.06b1jg_0001,m.06b1jg,Indian,06b1jg,1,52,
m.04jf0r_0001,m.04jf0r,Indian,04jf0r,1,58,
m.04rr_s_0002,m.04rr_s,Indian,04rr_s,2,19,
m.04jr9d_0002,m.04jr9d,Indian,04jr9d,2,25,
m.01g4vc_0002,m.01g4vc,Indian,01g4vc,2,70,
m.0j9k4m3_0001,m.0j9k4m3,Indian,0j9k4m3,1,22,
m.02qh5t5_0001,m.02qh5t5,Indian,02qh5t5,1,50,
