img_name,Age,ethnicity,id_class,children_agegroup,im_id,face_id
African_443_0,10,African,443,10-12,African_443,
African_666_3,12,African,666,10-12,African_666,
African_323_6,10,African,323,10-12,African_323,
African_731_3,11,African,731,10-12,African_731,
African_629_0,10,African,629,10-12,African_629,
African_708_2,10,African,708,10-12,African_708,
African_207_3,11,African,207,10-12,African_207,
African_456_15,10,African,456,10-12,African_456,
African_446_0,12,African,446,10-12,African_446,
African_156_6,10,African,156,10-12,African_156,
African_72_2,12,African,72,10-12,African_72,
African_409_3,10,African,409,10-12,African_409,
African_68_9,11,African,68,10-12,African_68,
African_197_0,10,African,197,10-12,African_197,
African_405_1,12,African,405,10-12,African_405,
African_517_3,12,African,517,10-12,African_517,
African_184_8,10,African,184,10-12,African_184,
African_407_32,10,African,407,10-12,African_407,
African_684_1,10,African,684,10-12,African_684,
African_280_28,10,African,280,10-12,African_280,
African_433_3,10,African,433,10-12,African_433,
African_544_5,11,African,544,10-12,African_544,
African_409_0,11,African,409,10-12,African_409,
African_483_8,10,African,483,10-12,African_483,
African_259_12,12,African,259,10-12,African_259,
African_752_0,11,African,752,10-12,African_752,
African_220_2,10,African,220,10-12,African_220,
African_38_2,10,African,38,10-12,African_38,
African_618_4,11,African,618,10-12,African_618,
African_280_45,10,African,280,10-12,African_280,
African_607_2,10,African,607,10-12,African_607,
African_509_1,10,African,509,10-12,African_509,
m.02664bd_0002,11,African,02664bd,10-12,m.02664bd,2.0
African_259_3,10,African,259,10-12,African_259,
African_296_5,10,African,296,10-12,African_296,
African_731_7,12,African,731,10-12,African_731,
African_460_1,12,African,460,10-12,African_460,
African_822_6,12,African,822,10-12,African_822,
African_288_1,10,African,288,10-12,African_288,
African_520_1,10,African,520,10-12,African_520,
African_180_18,11,African,180,10-12,African_180,
African_173_0,10,African,173,10-12,African_173,
African_113_12,11,African,113,10-12,African_113,
African_180_7,11,African,180,10-12,African_180,
African_501_1,11,African,501,10-12,African_501,
African_539_0,11,African,539,10-12,African_539,
African_819_31,10,African,819,10-12,African_819,
African_417_15,10,African,417,10-12,African_417,
African_468_6,11,African,468,10-12,African_468,
African_767_7,12,African,767,10-12,African_767,
African_583_1,10,African,583,10-12,African_583,
African_364_17,11,African,364,10-12,African_364,
African_248_0,11,African,248,10-12,African_248,
African_508_1,10,African,508,10-12,African_508,
m.0qft6yv_0002,10,African,0qft6yv,10-12,m.0qft6yv,2.0
Indian_313_0,11,Indian,313,10-12,Indian_313,
Indian_83_3,11,Indian,83,10-12,Indian_83,
Indian_491_16,10,Indian,491,10-12,Indian_491,
Indian_521_10,10,Indian,521,10-12,Indian_521,
Indian_23_0,11,Indian,23,10-12,Indian_23,
Indian_513_3,11,Indian,513,10-12,Indian_513,
Indian_472_11,11,Indian,472,10-12,Indian_472,
Indian_168_6,11,Indian,168,10-12,Indian_168,
Indian_518_3,10,Indian,518,10-12,Indian_518,
Indian_491_30,10,Indian,491,10-12,Indian_491,
Indian_581_13,11,Indian,581,10-12,Indian_581,
Indian_389_8,10,Indian,389,10-12,Indian_389,
Indian_298_0,10,Indian,298,10-12,Indian_298,
Indian_414_11,10,Indian,414,10-12,Indian_414,
m.09qfk3_0002,10,Indian,09qfk3,10-12,m.09qfk3,2.0
Indian_55_4,10,Indian,55,10-12,Indian_55,
Indian_164_3,12,Indian,164,10-12,Indian_164,
Indian_213_1,11,Indian,213,10-12,Indian_213,
Indian_491_0,11,Indian,491,10-12,Indian_491,
Indian_112_0,12,Indian,112,10-12,Indian_112,
Indian_619_1,12,Indian,619,10-12,Indian_619,
Indian_21_0,11,Indian,21,10-12,Indian_21,
Indian_15_1,12,Indian,15,10-12,Indian_15,
Indian_392_80,10,Indian,392,10-12,Indian_392,
m.05mzg5y_0002,10,Indian,05mzg5y,10-12,m.05mzg5y,2.0
Indian_709_1,11,Indian,709,10-12,Indian_709,
Indian_306_0,10,Indian,306,10-12,Indian_306,
Indian_374_0,12,Indian,374,10-12,Indian_374,
Indian_516_0,12,Indian,516,10-12,Indian_516,
Indian_10_25,11,Indian,10,10-12,Indian_10,
Indian_14_12,12,Indian,14,10-12,Indian_14,
Indian_399_4,11,Indian,399,10-12,Indian_399,
Indian_512_0,11,Indian,512,10-12,Indian_512,
Indian_10_32,11,Indian,10,10-12,Indian_10,
Indian_227_1,11,Indian,227,10-12,Indian_227,
Indian_61_1,10,Indian,61,10-12,Indian_61,
Indian_108_4,12,Indian,108,10-12,Indian_108,
Indian_132_0,11,Indian,132,10-12,Indian_132,
Indian_614_0,12,Indian,614,10-12,Indian_614,
Indian_240_1,12,Indian,240,10-12,Indian_240,
Indian_41_5,10,Indian,41,10-12,Indian_41,
Indian_261_1,11,Indian,261,10-12,Indian_261,
Indian_399_1,11,Indian,399,10-12,Indian_399,
Indian_562_3,10,Indian,562,10-12,Indian_562,
Indian_578_0,10,Indian,578,10-12,Indian_578,
Indian_518_4,10,Indian,518,10-12,Indian_518,
Indian_389_11,11,Indian,389,10-12,Indian_389,
Indian_535_0,12,Indian,535,10-12,Indian_535,
Indian_602_60,11,Indian,602,10-12,Indian_602,
m.0crgm59_0004,12,Indian,0crgm59,10-12,m.0crgm59,4.0
Indian_259_6,11,Indian,259,10-12,Indian_259,
Indian_148_7,10,Indian,148,10-12,Indian_148,
Indian_32_1,11,Indian,32,10-12,Indian_32,
Indian_129_2,10,Indian,129,10-12,Indian_129,
Indian_215_1,11,Indian,215,10-12,Indian_215,
Indian_711_0,11,Indian,711,10-12,Indian_711,
Indian_651_0,11,Indian,651,10-12,Indian_651,
Indian_24_0,10,Indian,24,10-12,Indian_24,
Indian_510_6,11,Indian,510,10-12,Indian_510,
Indian_36_40,12,Indian,36,10-12,Indian_36,
m.0h1fnvm_0003,12,Indian,0h1fnvm,10-12,m.0h1fnvm,3.0
Indian_182_2,12,Indian,182,10-12,Indian_182,
Indian_496_2,12,Indian,496,10-12,Indian_496,
Indian_319_1,10,Indian,319,10-12,Indian_319,
Indian_171_0,12,Indian,171,10-12,Indian_171,
Indian_102_1,11,Indian,102,10-12,Indian_102,
Indian_647_1,10,Indian,647,10-12,Indian_647,
Indian_18_4,11,Indian,18,10-12,Indian_18,
Indian_599_79,10,Indian,599,10-12,Indian_599,
Indian_714_2,12,Indian,714,10-12,Indian_714,
Indian_208_255,11,Indian,208,10-12,Indian_208,
Indian_522_3,11,Indian,522,10-12,Indian_522,
Indian_451_0,11,Indian,451,10-12,Indian_451,
Indian_156_27,10,Indian,156,10-12,Indian_156,
Indian_700_9,12,Indian,700,10-12,Indian_700,
Indian_688_3,12,Indian,688,10-12,Indian_688,
Indian_58_27,10,Indian,58,10-12,Indian_58,
Indian_41_6,11,Indian,41,10-12,Indian_41,
Indian_319_20,12,Indian,319,10-12,Indian_319,
Indian_32_0,11,Indian,32,10-12,Indian_32,
Indian_57_23,12,Indian,57,10-12,Indian_57,
Indian_714_0,10,Indian,714,10-12,Indian_714,
Indian_41_11,12,Indian,41,10-12,Indian_41,
Indian_531_40,10,Indian,531,10-12,Indian_531,
Indian_102_0,12,Indian,102,10-12,Indian_102,
Indian_399_10,11,Indian,399,10-12,Indian_399,
Indian_14_5,11,Indian,14,10-12,Indian_14,
Indian_208_101,10,Indian,208,10-12,Indian_208,
m.03hnvsn_0001,12,Indian,03hnvsn,10-12,m.03hnvsn,1.0
Indian_608_0,12,Indian,608,10-12,Indian_608,
Indian_26_0,12,Indian,26,10-12,Indian_26,
Indian_101_0,12,Indian,101,10-12,Indian_101,
Indian_520_0,12,Indian,520,10-12,Indian_520,
Indian_37_1,11,Indian,37,10-12,Indian_37,
Indian_255_25,11,Indian,255,10-12,Indian_255,
Indian_182_4,12,Indian,182,10-12,Indian_182,
Indian_268_31,11,Indian,268,10-12,Indian_268,
Indian_490_2,12,Indian,490,10-12,Indian_490,
Indian_10_0,11,Indian,10,10-12,Indian_10,
Indian_318_9,12,Indian,318,10-12,Indian_318,
Indian_70_0,12,Indian,70,10-12,Indian_70,
Indian_289_1,11,Indian,289,10-12,Indian_289,
Indian_292_43,12,Indian,292,10-12,Indian_292,
Indian_201_1,10,Indian,201,10-12,Indian_201,
Indian_654_0,10,Indian,654,10-12,Indian_654,
Indian_490_4,11,Indian,490,10-12,Indian_490,
Indian_700_20,10,Indian,700,10-12,Indian_700,
Indian_60_3,11,Indian,60,10-12,Indian_60,
Indian_337_0,10,Indian,337,10-12,Indian_337,
Indian_616_0,10,Indian,616,10-12,Indian_616,
Indian_695_7,12,Indian,695,10-12,Indian_695,
Indian_83_1,11,Indian,83,10-12,Indian_83,
Indian_631_22,10,Indian,631,10-12,Indian_631,
Indian_10_33,11,Indian,10,10-12,Indian_10,
Indian_394_0,11,Indian,394,10-12,Indian_394,
Indian_3_3,10,Indian,3,10-12,Indian_3,
Indian_27_1,10,Indian,27,10-12,Indian_27,
Indian_339_1,11,Indian,339,10-12,Indian_339,
Indian_323_1,11,Indian,323,10-12,Indian_323,
Indian_399_5,11,Indian,399,10-12,Indian_399,
Indian_63_0,12,Indian,63,10-12,Indian_63,
Indian_271_3,10,Indian,271,10-12,Indian_271,
Indian_89_2,10,Indian,89,10-12,Indian_89,
m.03hnvsn_0004,11,Indian,03hnvsn,10-12,m.03hnvsn,4.0
Indian_577_18,10,Indian,577,10-12,Indian_577,
Indian_364_6,11,Indian,364,10-12,Indian_364,
Indian_492_4,10,Indian,492,10-12,Indian_492,
Indian_201_0,11,Indian,201,10-12,Indian_201,
Indian_255_18,10,Indian,255,10-12,Indian_255,
Indian_318_22,12,Indian,318,10-12,Indian_318,
Indian_493_1,10,Indian,493,10-12,Indian_493,
Indian_110_0,11,Indian,110,10-12,Indian_110,
Indian_319_3,12,Indian,319,10-12,Indian_319,
Indian_164_1,10,Indian,164,10-12,Indian_164,
Indian_599_57,11,Indian,599,10-12,Indian_599,
Indian_138_1,10,Indian,138,10-12,Indian_138,
Indian_34_0,10,Indian,34,10-12,Indian_34,
Indian_228_0,11,Indian,228,10-12,Indian_228,
Indian_706_2,10,Indian,706,10-12,Indian_706,
Indian_141_8,12,Indian,141,10-12,Indian_141,
Indian_522_1,10,Indian,522,10-12,Indian_522,
Indian_102_3,10,Indian,102,10-12,Indian_102,
Indian_634_9,10,Indian,634,10-12,Indian_634,
Indian_242_1,11,Indian,242,10-12,Indian_242,
Indian_577_14,11,Indian,577,10-12,Indian_577,
Indian_375_0,12,Indian,375,10-12,Indian_375,
Indian_213_0,11,Indian,213,10-12,Indian_213,
m.05mzg5y_0003,10,Indian,05mzg5y,10-12,m.05mzg5y,3.0
Indian_261_0,11,Indian,261,10-12,Indian_261,
Indian_57_27,12,Indian,57,10-12,Indian_57,
Indian_111_2,11,Indian,111,10-12,Indian_111,
Indian_255_1,10,Indian,255,10-12,Indian_255,
Indian_635_5,11,Indian,635,10-12,Indian_635,
Indian_255_23,10,Indian,255,10-12,Indian_255,
Indian_572_3,10,Indian,572,10-12,Indian_572,
Indian_573_2,11,Indian,573,10-12,Indian_573,
Indian_599_31,10,Indian,599,10-12,Indian_599,
Indian_494_0,11,Indian,494,10-12,Indian_494,
m.052_0jg_0002,17,Caucasian,052_0jg,16-18,m.052_0jg,2.0
m.05t2cs_0001,16,Caucasian,05t2cs,16-18,m.05t2cs,1.0
m.0gw5nsq_0002,18,Caucasian,0gw5nsq,16-18,m.0gw5nsq,2.0
m.05kfvp_0005,18,Caucasian,05kfvp,16-18,m.05kfvp,5.0
m.051yv36_0001,17,Caucasian,051yv36,16-18,m.051yv36,1.0
Caucasian_387_17,17,Caucasian,387,16-18,Caucasian_387,
m.03qcd6h_0003,18,Caucasian,03qcd6h,16-18,m.03qcd6h,3.0
m.0g36rz_0002,16,Caucasian,0g36rz,16-18,m.0g36rz,2.0
m.0b1f8v_0003,18,Caucasian,0b1f8v,16-18,m.0b1f8v,3.0
m.070sx4_0002,18,Caucasian,070sx4,16-18,m.070sx4,2.0
Caucasian_393_1,17,Caucasian,393,16-18,Caucasian_393,
m.09gjj0m_0003,16,Caucasian,09gjj0m,16-18,m.09gjj0m,3.0
Caucasian_1170_10,18,Caucasian,1170,16-18,Caucasian_1170,
m.03gr2g0_0002,18,Caucasian,03gr2g0,16-18,m.03gr2g0,2.0
Caucasian_465_5,17,Caucasian,465,16-18,Caucasian_465,
Caucasian_561_28,16,Caucasian,561,16-18,Caucasian_561,
m.0dyhsl_0003,17,Caucasian,0dyhsl,16-18,m.0dyhsl,3.0
m.03hj_2f_0002,17,Caucasian,03hj_2f,16-18,m.03hj_2f,2.0
m.03d9sf_0002,18,Caucasian,03d9sf,16-18,m.03d9sf,2.0
m.0223zk_0001,18,Caucasian,0223zk,16-18,m.0223zk,1.0
m.0g577f5_0005,18,Caucasian,0g577f5,16-18,m.0g577f5,5.0
Caucasian_397_43,17,Caucasian,397,16-18,Caucasian_397,
Caucasian_590_13,16,Caucasian,590,16-18,Caucasian_590,
Caucasian_100_19,17,Caucasian,100,16-18,Caucasian_100,
Caucasian_1299_0,18,Caucasian,1299,16-18,Caucasian_1299,
m.043qv9l_0004,18,Caucasian,043qv9l,16-18,m.043qv9l,4.0
m.02z35g0_0002,18,Caucasian,02z35g0,16-18,m.02z35g0,2.0
m.03vq05_0001,17,Caucasian,03vq05,16-18,m.03vq05,1.0
m.03mhsl_0002,17,Caucasian,03mhsl,16-18,m.03mhsl,2.0
m.0g577f5_0002,17,Caucasian,0g577f5,16-18,m.0g577f5,2.0
m.015076_0004,17,Caucasian,015076,16-18,m.015076,4.0
m.06_wwsd_0003,17,Caucasian,06_wwsd,16-18,m.06_wwsd,3.0
m.03vq05_0003,16,Caucasian,03vq05,16-18,m.03vq05,3.0
m.03qlhm5_0001,17,Caucasian,03qlhm5,16-18,m.03qlhm5,1.0
m.087q51_0001,17,Caucasian,087q51,16-18,m.087q51,1.0
m.07khttn_0002,17,Caucasian,07khttn,16-18,m.07khttn,2.0
m.04bhjx_0001,17,Caucasian,04bhjx,16-18,m.04bhjx,1.0
m.067_jr_0002,16,Caucasian,067_jr,16-18,m.067_jr,2.0
m.03jygk_0004,18,Caucasian,03jygk,16-18,m.03jygk,4.0
Caucasian_1174_0,18,Caucasian,1174,16-18,Caucasian_1174,
m.0637st_0001,18,Caucasian,0637st,16-18,m.0637st,1.0
m.0223zk_0003,16,Caucasian,0223zk,16-18,m.0223zk,3.0
m.092grt_0001,18,Caucasian,092grt,16-18,m.092grt,1.0
m.03smhv_0001,17,Caucasian,03smhv,16-18,m.03smhv,1.0
m.0j9mdv2_0003,16,Caucasian,0j9mdv2,16-18,m.0j9mdv2,3.0
Caucasian_1377_0,17,Caucasian,1377,16-18,Caucasian_1377,
m.0637st_0002,18,Caucasian,0637st,16-18,m.0637st,2.0
m.0465pkb_0004,16,Caucasian,0465pkb,16-18,m.0465pkb,4.0
Caucasian_553_61,16,Caucasian,553,16-18,Caucasian_553,
m.03mc3p4_0003,16,Caucasian,03mc3p4,16-18,m.03mc3p4,3.0
m.0bbtgy9_0002,18,Caucasian,0bbtgy9,16-18,m.0bbtgy9,2.0
m.0rfdr0b_0001,18,Caucasian,0rfdr0b,16-18,m.0rfdr0b,1.0
Caucasian_425_12,17,Caucasian,425,16-18,Caucasian_425,
m.014nfw_0005,18,Caucasian,014nfw,16-18,m.014nfw,5.0
m.0bzync_0002,18,Caucasian,0bzync,16-18,m.0bzync,2.0
m.03h1xrn_0005,18,Caucasian,03h1xrn,16-18,m.03h1xrn,5.0
Caucasian_578_2,16,Caucasian,578,16-18,Caucasian_578,
Caucasian_394_67,16,Caucasian,394,16-18,Caucasian_394,
m.0465pkb_0001,17,Caucasian,0465pkb,16-18,m.0465pkb,1.0
m.066063m_0001,18,Caucasian,066063m,16-18,m.066063m,1.0
m.04ct11t_0003,17,Caucasian,04ct11t,16-18,m.04ct11t,3.0
Caucasian_1153_1,17,Caucasian,1153,16-18,Caucasian_1153,
m.0b61_h_0003,17,Caucasian,0b61_h,16-18,m.0b61_h,3.0
Caucasian_1183_54,16,Caucasian,1183,16-18,Caucasian_1183,
m.0660zg_0002,18,Caucasian,0660zg,16-18,m.0660zg,2.0
m.07k9qf1_0003,18,Caucasian,07k9qf1,16-18,m.07k9qf1,3.0
Caucasian_530_40,17,Caucasian,530,16-18,Caucasian_530,
m.0364m5_0001,16,Caucasian,0364m5,16-18,m.0364m5,1.0
m.051t72_0004,18,Caucasian,051t72,16-18,m.051t72,4.0
m.02d9q6_0001,18,Caucasian,02d9q6,16-18,m.02d9q6,1.0
m.01df1y_0002,18,Caucasian,01df1y,16-18,m.01df1y,2.0
Caucasian_574_1,16,Caucasian,574,16-18,Caucasian_574,
m.0c3tl_f_0004,18,Caucasian,0c3tl_f,16-18,m.0c3tl_f,4.0
m.0c3v046_0001,16,Caucasian,0c3v046,16-18,m.0c3v046,1.0
Caucasian_1336_7,16,Caucasian,1336,16-18,Caucasian_1336,
Caucasian_387_24,17,Caucasian,387,16-18,Caucasian_387,
m.0bq58m_0001,18,Caucasian,0bq58m,16-18,m.0bq58m,1.0
m.0b087y_0003,17,Caucasian,0b087y,16-18,m.0b087y,3.0
m.04gnpyg_0002,18,Caucasian,04gnpyg,16-18,m.04gnpyg,2.0
m.0cc6nc_0004,17,Caucasian,0cc6nc,16-18,m.0cc6nc,4.0
m.07k9qf1_0004,18,Caucasian,07k9qf1,16-18,m.07k9qf1,4.0
m.03vb0y_0001,16,Caucasian,03vb0y,16-18,m.03vb0y,1.0
m.085b_x_0003,17,Caucasian,085b_x,16-18,m.085b_x,3.0
m.0364m5_0002,18,Caucasian,0364m5,16-18,m.0364m5,2.0
m.0fn3yj_0002,18,Caucasian,0fn3yj,16-18,m.0fn3yj,2.0
m.05mw28f_0002,16,Caucasian,05mw28f,16-18,m.05mw28f,2.0
Caucasian_373_2,17,Caucasian,373,16-18,Caucasian_373,
m.03vb0y_0002,17,Caucasian,03vb0y,16-18,m.03vb0y,2.0
m.04cvpmr_0005,18,Caucasian,04cvpmr,16-18,m.04cvpmr,5.0
m.04tkfj_0006,16,Caucasian,04tkfj,16-18,m.04tkfj,6.0
m.0g5t3dq_0004,17,Caucasian,0g5t3dq,16-18,m.0g5t3dq,4.0
m.0287_p_0001,17,Caucasian,0287_p,16-18,m.0287_p,1.0
m.02mpmt_0004,18,Caucasian,02mpmt,16-18,m.02mpmt,4.0
Caucasian_60_8,16,Caucasian,60,16-18,Caucasian_60,
m.0ktchz_0001,18,Caucasian,0ktchz,16-18,m.0ktchz,1.0
m.01kdft_0004,18,Caucasian,01kdft,16-18,m.01kdft,4.0
m.02t__3_0002,18,Caucasian,02t__3,16-18,m.02t__3,2.0
Caucasian_307_12,17,Caucasian,307,16-18,Caucasian_307,
m.04y70v_0003,18,Caucasian,04y70v,16-18,m.04y70v,3.0
m.05kfvp_0004,18,Caucasian,05kfvp,16-18,m.05kfvp,4.0
Caucasian_340_72,16,Caucasian,340,16-18,Caucasian_340,
m.085b_x_0004,18,Caucasian,085b_x,16-18,m.085b_x,4.0
Caucasian_229_13,18,Caucasian,229,16-18,Caucasian_229,
m.05qf9m_0004,18,Caucasian,05qf9m,16-18,m.05qf9m,4.0
m.0ft3dj_0003,18,Caucasian,0ft3dj,16-18,m.0ft3dj,3.0
m.051yv36_0002,18,Caucasian,051yv36,16-18,m.051yv36,2.0
m.0868nf_0001,16,Caucasian,0868nf,16-18,m.0868nf,1.0
m.05sztm0_0003,16,Caucasian,05sztm0,16-18,m.05sztm0,3.0
m.028x00_0003,16,Caucasian,028x00,16-18,m.028x00,3.0
m.025wqb8_0002,16,Caucasian,025wqb8,16-18,m.025wqb8,2.0
m.03hj_vm_0005,17,Caucasian,03hj_vm,16-18,m.03hj_vm,5.0
Caucasian_1022_11,16,Caucasian,1022,16-18,Caucasian_1022,
Caucasian_282_12,17,Caucasian,282,16-18,Caucasian_282,
m.03mc3p4_0001,17,Caucasian,03mc3p4,16-18,m.03mc3p4,1.0
m.0qc5cv8_0001,17,Caucasian,0qc5cv8,16-18,m.0qc5cv8,1.0
Caucasian_229_5,17,Caucasian,229,16-18,Caucasian_229,
Caucasian_36_68,16,Caucasian,36,16-18,Caucasian_36,
Asian_106_0,16,Asian,106,16-18,Asian_106,
m.01wh03h_0001,16,Asian,01wh03h,16-18,m.01wh03h,1.0
m.0c03p4__0004,16,Asian,0c03p4_,16-18,m.0c03p4_,4.0
m.043pr74_0003,17,Asian,043pr74,16-18,m.043pr74,3.0
m.06z0np_0002,17,Asian,06z0np,16-18,m.06z0np,2.0
m.0gk_3zc_0004,16,Asian,0gk_3zc,16-18,m.0gk_3zc,4.0
m.0cj071_0003,17,Asian,0cj071,16-18,m.0cj071,3.0
m.03h0jf4_0003,17,Asian,03h0jf4,16-18,m.03h0jf4,3.0
m.02z0qb9_0003,16,Asian,02z0qb9,16-18,m.02z0qb9,3.0
m.02qnlkc_0003,16,Asian,02qnlkc,16-18,m.02qnlkc,3.0
m.0cz9s7m_0001,17,Asian,0cz9s7m,16-18,m.0cz9s7m,1.0
Asian_298_7,17,Asian,298,16-18,Asian_298,
m.0g53y0h_0002,18,Asian,0g53y0h,16-18,m.0g53y0h,2.0
Asian_504_86,18,Asian,504,16-18,Asian_504,
Asian_220_43,16,Asian,220,16-18,Asian_220,
Asian_18_76,17,Asian,18,16-18,Asian_18,
Asian_454_43,18,Asian,454,16-18,Asian_454,
m.0h_dpf8_0003,18,Asian,0h_dpf8,16-18,m.0h_dpf8,3.0
m.02qtd23_0001,18,Asian,02qtd23,16-18,m.02qtd23,1.0
m.0fgt4f_0002,17,Asian,0fgt4f,16-18,m.0fgt4f,2.0
m.0bmf6f_0001,18,Asian,0bmf6f,16-18,m.0bmf6f,1.0
Asian_388_8,18,Asian,388,16-18,Asian_388,
m.05znvh4_0001,16,Asian,05znvh4,16-18,m.05znvh4,1.0
m.03nxqb8_0004,16,Asian,03nxqb8,16-18,m.03nxqb8,4.0
m.07dd04_0002,18,Asian,07dd04,16-18,m.07dd04,2.0
m.0h7m3hg_0002,16,Asian,0h7m3hg,16-18,m.0h7m3hg,2.0
m.0hgprs2_0002,16,Asian,0hgprs2,16-18,m.0hgprs2,2.0
m.027_bsf_0004,17,Asian,027_bsf,16-18,m.027_bsf,4.0
m.0d5060_0004,18,Asian,0d5060,16-18,m.0d5060,4.0
m.04w79y_0005,18,Asian,04w79y,16-18,m.04w79y,5.0
m.01167d3z_0004,17,Asian,01167d3z,16-18,m.01167d3z,4.0
m.0hgrp_k_0002,16,Asian,0hgrp_k,16-18,m.0hgrp_k,2.0
Asian_158_54,18,Asian,158,16-18,Asian_158,
m.0gc69ms_0004,18,Asian,0gc69ms,16-18,m.0gc69ms,4.0
m.0bc9r7_0003,17,Asian,0bc9r7,16-18,m.0bc9r7,3.0
m.04wd3l_0001,18,Asian,04wd3l,16-18,m.04wd3l,1.0
m.0c03p4j_0003,16,Asian,0c03p4j,16-18,m.0c03p4j,3.0
m.0k3n34n_0003,17,Asian,0k3n34n,16-18,m.0k3n34n,3.0
m.04k4g8_0002,16,Asian,04k4g8,16-18,m.04k4g8,2.0
m.0sgqn1__0001,18,Asian,0sgqn1_,16-18,m.0sgqn1_,1.0
m.0j3g6p0_0001,16,Asian,0j3g6p0,16-18,m.0j3g6p0,1.0
m.02605bs_0002,17,Asian,02605bs,16-18,m.02605bs,2.0
m.0b76gpc_0002,17,Asian,0b76gpc,16-18,m.0b76gpc,2.0
m.05mz42q_0002,18,Asian,05mz42q,16-18,m.05mz42q,2.0
m.0b76gpc_0004,18,Asian,0b76gpc,16-18,m.0b76gpc,4.0
m.02pm_7c_0001,17,Asian,02pm_7c,16-18,m.02pm_7c,1.0
m.0cz9s7m_0003,18,Asian,0cz9s7m,16-18,m.0cz9s7m,3.0
Asian_459_5,18,Asian,459,16-18,Asian_459,
m.0gyrf8v_0002,16,Asian,0gyrf8v,16-18,m.0gyrf8v,2.0
m.03m42v3_0002,16,Asian,03m42v3,16-18,m.03m42v3,2.0
m.03ymb1_0004,16,Asian,03ymb1,16-18,m.03ymb1,4.0
m.0h7m3hg_0004,16,Asian,0h7m3hg,16-18,m.0h7m3hg,4.0
m.03cw3qr_0002,17,Asian,03cw3qr,16-18,m.03cw3qr,2.0
m.0bhh5n_0004,18,Asian,0bhh5n,16-18,m.0bhh5n,4.0
m.02vr704_0002,18,Asian,02vr704,16-18,m.02vr704,2.0
Asian_504_89,16,Asian,504,16-18,Asian_504,
Asian_313_31,18,Asian,313,16-18,Asian_313,
m.03hzd3l_0002,17,Asian,03hzd3l,16-18,m.03hzd3l,2.0
m.09_nmy_0002,17,Asian,09_nmy,16-18,m.09_nmy,2.0
m.0hgprs2_0003,18,Asian,0hgprs2,16-18,m.0hgprs2,3.0
Asian_483_181,17,Asian,483,16-18,Asian_483,
m.05_yv7_0003,18,Asian,05_yv7,16-18,m.05_yv7,3.0
Asian_180_1,17,Asian,180,16-18,Asian_180,
Asian_451_21,17,Asian,451,16-18,Asian_451,
m.04wwtz_0001,17,Asian,04wwtz,16-18,m.04wwtz,1.0
m.0sgy8m8_0002,16,Asian,0sgy8m8,16-18,m.0sgy8m8,2.0
m.0bd6yz_0002,17,Asian,0bd6yz,16-18,m.0bd6yz,2.0
Asian_332_51,16,Asian,332,16-18,Asian_332,
Asian_220_45,16,Asian,220,16-18,Asian_220,
m.0bmgk30_0002,18,Asian,0bmgk30,16-18,m.0bmgk30,2.0
m.01v_0pl_0002,16,Asian,01v_0pl,16-18,m.01v_0pl,2.0
m.01mb0qk_0004,16,Asian,01mb0qk,16-18,m.01mb0qk,4.0
m.0b9f7t_0004,18,Asian,0b9f7t,16-18,m.0b9f7t,4.0
m.0j3g6p0_0002,17,Asian,0j3g6p0,16-18,m.0j3g6p0,2.0
m.0cz84c8_0003,18,Asian,0cz84c8,16-18,m.0cz84c8,3.0
m.0rpfv5x_0004,17,Asian,0rpfv5x,16-18,m.0rpfv5x,4.0
Asian_168_73,16,Asian,168,16-18,Asian_168,
Asian_483_111,18,Asian,483,16-18,Asian_483,
Asian_403_20,17,Asian,403,16-18,Asian_403,
Asian_83_9,17,Asian,83,16-18,Asian_83,
Asian_586_3,16,Asian,586,16-18,Asian_586,
m.027z7h7_0004,16,Asian,027z7h7,16-18,m.027z7h7,4.0
m.0k3n34n_0005,17,Asian,0k3n34n,16-18,m.0k3n34n,5.0
m.03nxqb8_0006,17,Asian,03nxqb8,16-18,m.03nxqb8,6.0
Asian_46_2,16,Asian,46,16-18,Asian_46,
m.0ndskm9_0004,18,Asian,0ndskm9,16-18,m.0ndskm9,4.0
m.0dghc5_0004,17,Asian,0dghc5,16-18,m.0dghc5,4.0
m.07jtcv_0001,16,Asian,07jtcv,16-18,m.07jtcv,1.0
Asian_158_32,16,Asian,158,16-18,Asian_158,
m.0dgqy0m_0001,17,Asian,0dgqy0m,16-18,m.0dgqy0m,1.0
m.0j3g6p0_0005,17,Asian,0j3g6p0,16-18,m.0j3g6p0,5.0
m.0281bfh_0004,17,Asian,0281bfh,16-18,m.0281bfh,4.0
m.0lz2n_0003,18,Asian,0lz2n,16-18,m.0lz2n,3.0
Asian_158_80,18,Asian,158,16-18,Asian_158,
m.0h7ln9v_0001,17,Asian,0h7ln9v,16-18,m.0h7ln9v,1.0
m.0cz84c8_0001,18,Asian,0cz84c8,16-18,m.0cz84c8,1.0
m.027z7h7_0002,18,Asian,027z7h7,16-18,m.027z7h7,2.0
Asian_446_33,18,Asian,446,16-18,Asian_446,
Asian_516_3,17,Asian,516,16-18,Asian_516,
m.0gy1_g4_0004,17,Asian,0gy1_g4,16-18,m.0gy1_g4,4.0
Asian_454_96,16,Asian,454,16-18,Asian_454,
m.064kgq3_0003,17,Asian,064kgq3,16-18,m.064kgq3,3.0
m.076zfcq_0003,17,Asian,076zfcq,16-18,m.076zfcq,3.0
